138518,278211,a6497151-6509-4bef-bf8f-507e57fc3332,tx/zapata,c4jaiefdeto0008am3og,c4jaiefdeto0008am3og/c4jaie92rh1g009fsuqg/278211.pdf,enverus-courthouse-prod-chd-plants/tx/zapata/a649/a6497151-6509-4bef-bf8f-507e57fc3332.pdf,3,1824296,processed,1,a6497151-6509-4bef-bf8f-507e57fc3332,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn18\129DC0587F0000011A5A7C8920ADF5F4.tif,,129DC0587F0000011A5A7C8920ADF5F4.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,253,48,742,416,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2005-07-28 00:00:00.000,NULL,OGL,138518,2005-06-01 00:00:00.000,2005-07-28 00:00:00.000,LND-6732(2),0,NULL,-1,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
I-2016-013296,3992666,3db6c4b3-65e7-44f1-8282-4841f3da1f0f,ok/mcclain,c483cdu22pr000dpjnmg,c483cdu22pr000dpjnmg/c483cdsu12qg0095ineg/3992666.pdf,enverus-courthouse-prod-chd-plants/ok/mcclain/3db6/3db6c4b3-65e7-44f1-8282-4841f3da1f0f.pdf,3,208913,processed,2,3db6c4b3-65e7-44f1-8282-4841f3da1f0f,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn46\2563DC777F0001013841C453072F2294.pdf,,2563DC777F0001013841C453072F2294.pdf,.pdf,.pdf,10,2025-07-07 14:19:42.140,17,607,40,2329,727,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2016-10-28 00:00:00.000,NULL,OGL,I-2016-013296,2016-10-14 00:00:00.000,2016-10-28 00:00:00.000,LND-6732(2),0,640,0,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.125,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
2005154214,279696,f6b68477-0b3a-4af1-960c-7b444de3554d,ok/mcintosh,c4bqhr7deto00089d4u0,c4bqhr7deto00089d4u0/c4bqhr4vfoog00drju40/279696.pdf,enverus-courthouse-prod-chd-plants/ok/mcintosh/f6b6/f6b68477-0b3a-4af1-960c-7b444de3554d.pdf,3,609993,processed,3,f6b68477-0b3a-4af1-960c-7b444de3554d,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn66\48AB2C52422D7849010E8647F80405FB.tif,,48AB2C52422D7849010E8647F80405FB.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,608,40,716,575,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2005-08-09 00:00:00.000,NULL,OGL,2005154214,2005-04-05 00:00:00.000,2005-08-09 00:00:00.000,LND-6732(2),0,95,0,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.1875,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
135192,216180,cedcf2bd-d2fa-46dc-8c75-8a8975221629,tx/zapata,c4jaddsu12qg0097l5o0,c4jaddsu12qg0097l5o0/c4jaddqlpbg0009opg5g/216180.pdf,enverus-courthouse-prod-chd-plants/tx/zapata/cedc/cedcf2bd-d2fa-46dc-8c75-8a8975221629.pdf,3,273828,processed,4,cedcf2bd-d2fa-46dc-8c75-8a8975221629,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f248\213CE7C0422D7843010278C5D55A6580.pdf,,213CE7C0422D7843010278C5D55A6580.pdf,.pdf,.pdf,10,2025-07-07 14:19:42.140,17,253,48,722,812,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2004-11-04 00:00:00.000,NULL,OGL,135192,2004-07-31 00:00:00.000,2004-11-04 00:00:00.000,LND-6732(2),0,0.449999988079071,0,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
I-2014-002630,3548319,ee9911d9-317e-406d-a9ea-626f7f35fe2a,ok/murray,c4c5dvjjknf000ama3t0,c4c5dvjjknf000ama3t0/c4c5dvkmi4og00d1ut9g/3548319.pdf,enverus-courthouse-prod-chd-plants/ok/murray/ee99/ee9911d9-317e-406d-a9ea-626f7f35fe2a.pdf,3,1783797,processed,5,ee9911d9-317e-406d-a9ea-626f7f35fe2a,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn23\C4A796417F0000016488A2DB347BCBF7.tif,,C4A796417F0000016488A2DB347BCBF7.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,611,40,1182,89,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2014-09-08 00:00:00.000,NULL,OGL,I-2014-002630,2014-07-08 00:00:00.000,2014-09-08 00:00:00.000,LND-6732(2),0,145.5,0,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.25,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
4307440,4111587,b19185aa-c39a-4ad4-bb02-89cc6edb45a3,co/weld,c4i41rtksi2g00c1ifn0,c4i41rtksi2g00c1ifn0/c4i41rsu12qg0097d290/4111587.pdf,enverus-courthouse-prod-chd-plants/co/weld/b191/b19185aa-c39a-4ad4-bb02-89cc6edb45a3.pdf,4,431390,processed,1,b19185aa-c39a-4ad4-bb02-89cc6edb45a3,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f139\A1793E777F00010106E301E03835958B.pdf,,A1793E777F00010106E301E03835958B.pdf,.pdf,.pdf,10,2025-07-07 14:19:42.140,17,360,8,NULL,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2017-06-05 00:00:00.000,2017-05-25 00:00:00.000,OGL,4307440,2017-05-25 00:00:00.000,2017-06-05 00:00:00.000,LND-6732(2),0,160,0,0,No Data,0,NULL,1,24,Months,NULL,0,0,4,0,0,0.1875,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
200709956,943196,d85bb763-b300-4e00-805c-10a01921ec67,ar/cleburne,c4628sjvdq3000etvveg,c4628sjvdq3000etvveg/c4628sggdkfg00civ76g/943196.pdf,enverus-courthouse-prod-chd-plants/ar/cleburne/d85b/d85bb763-b300-4e00-805c-10a01921ec67.pdf,4,909507,processed,2,d85bb763-b300-4e00-805c-10a01921ec67,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn28\F8D9711F422D784701E69E9950B59534.tif,,F8D9711F422D784701E69E9950B59534.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,302,5,200709956,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2007-11-09 00:00:00.000,NULL,OGL,200709956,2007-09-04 00:00:00.000,2007-11-09 00:00:00.000,LND-6732(2),0,0.360000014305115,0,0,No Data,NULL,NULL,1,60,Months,NULL,0,0,5,0,0,0.1667,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
200905060016734,2150219,3dc38f4c-9da0-4084-a4a8-5a60fbc6c97e,pa/westmoreland,c4i7tgqc0ku000appeig,c4i7tgqc0ku000appeig/c4i7tgplms9g00dfc4rg/2150219.pdf,enverus-courthouse-prod-chd-plants/pa/westmoreland/3dc3/3dc38f4c-9da0-4084-a4a8-5a60fbc6c97e.pdf,4,504972,processed,3,3dc38f4c-9da0-4084-a4a8-5a60fbc6c97e,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f149\D52CACB87F0000012802480838BB61A7.tif,,D52CACB87F0000012802480838BB61A7.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,655,43,NULL,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2009-05-06 00:00:00.000,2009-03-23 00:00:00.000,OGL,200905060016734,2009-03-23 00:00:00.000,2009-05-06 00:00:00.000,LND-6732(2),0,0.400000005960464,0,0,No Data,0,0,1,60,Months,NULL,0,0,5,0,0,0.125,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
2017-1909,4109677,5c042314-85db-4cf6-b49f-8697d7c36513,tx/dawson,c41sb9h2rh1g009cuj40,c41sb9h2rh1g009cuj40/c41sb9ic0ku000amhsj0/4109677.pdf,enverus-courthouse-prod-chd-plants/tx/dawson/5c04/5c042314-85db-4cf6-b49f-8697d7c36513.pdf,4,347603,processed,4,5c042314-85db-4cf6-b49f-8697d7c36513,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn183\881664307F0001013A4F51E8C221DA17.tif,,881664307F0001013A4F51E8C221DA17.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,58,48,817,25,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2017-05-25 00:00:00.000,2017-05-09 00:00:00.000,MOGL,2017-1909,2017-05-13 00:00:00.000,2017-05-25 00:00:00.000,LND-6732(2),0,88.5599975585938,0,0,No Data,0,NULL,0,0,NULL,NULL,0,0,3,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,67507
4233415,4012634,85046cdc-1565-494d-b3e2-318506cec75a,co/weld,c4i56v7orvtg00d0so5g,c4i56v7orvtg00d0so5g/c4i56vf2551g00d22rj0/4012634.pdf,enverus-courthouse-prod-chd-plants/co/weld/8504/85046cdc-1565-494d-b3e2-318506cec75a.pdf,4,124219,processed,5,85046cdc-1565-494d-b3e2-318506cec75a,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn47\F8AEC42C7F00010150C91C070C7B4DF4.pdf,,F8AEC42C7F00010150C91C070C7B4DF4.pdf,.pdf,.pdf,10,2025-07-07 14:19:42.140,17,360,8,NULL,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2016-09-01 00:00:00.000,2016-09-02 00:00:00.000,OGLEXT,4233415,2016-08-22 00:00:00.000,2016-09-01 00:00:00.000,LND-6732(2),0,0.28,0,0,No Data,0,NULL,0,0,NULL,NULL,0,0,2,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72604
