recordID,countyName,stateAbbreviation,imageLocation
0276cab3-8f2d-41e5-ad99-5876a1d9a559,LOGAN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\logan\0276
0284f439-8743-43d9-aaac-bac541962c5e,COMANCHE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\comanche\0284
028a6e5f-0fef-4f0b-bec0-c064cf27d7eb,GARVIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/garvin/028a/028a6e5f-0fef-4f0b-bec0-c064cf27d7eb.pdf
02a8bfb9-3e04-4325-b017-846918e54159,GARVIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/garvin/02a8/02a8bfb9-3e04-4325-b017-846918e54159.pdf
02b95909-e1f3-4f42-8aa6-acda720c4c86,CARTER,OK,s3://enverus-courthouse-prod-chd-plants/ok/carter/02b9/02b95909-e1f3-4f42-8aa6-acda720c4c86.pdf
02c48f9f-2230-4e3e-8dc9-8b06900df8c3,DEWEY,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\dewey\02c4
02c64e46-64f1-4edf-b391-d45e66312f7f,CARTER,OK,s3://enverus-courthouse-prod-chd-plants/ok/carter/02c6/02c64e46-64f1-4edf-b391-d45e66312f7f.pdf
02cd7434-853f-4085-9bf6-eaeea0e1f31a,LINCOLN,OK,s3://enverus-courthouse-prod-chd-plants/ok/lincoln/02cd/02cd7434-853f-4085-9bf6-eaeea0e1f31a.pdf
02cfa974-902e-447b-b1c1-9dbad5215283,WASHITA,OK,s3://enverus-courthouse-prod-chd-plants/ok/washita/02cf/02cfa974-902e-447b-b1c1-9dbad5215283.pdf
02d1778b-8657-4297-af6f-13084a701ec8,LOGAN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\logan\02d1
02d74386-15cb-49c5-8394-70b5e7258be6,DEWEY,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\dewey\02d7
02ea9212-2ba2-4d2c-bc73-12c81ed3d1f0,LATIMER,OK,s3://enverus-courthouse-prod-chd-plants/ok/latimer/02ea/02ea9212-2ba2-4d2c-bc73-12c81ed3d1f0.pdf
02eb0520-12f7-4cd0-80ba-8f8bee6b11b4,BECKHAM,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\beckham\02eb
02fb8879-d8d6-4ac5-a49a-39275adcbf81,CARTER,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\carter\02fb
03015922-7664-4dce-9958-91316af46397,CARTER,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\carter\0301
03019812-2844-4a9b-863f-002725a789dc,COMANCHE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\comanche\0301
0333e252-b1d3-4e27-b4f0-17622c7cb214,MARSHALL,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\marshall\0333
033cf365-ca66-4a5e-8e25-d876ae03139c,WASHINGTON,OK,s3://enverus-courthouse-prod-chd-plants/ok/washington/033c/033cf365-ca66-4a5e-8e25-d876ae03139c.pdf
034aeee7-3e24-457c-81b4-5f6f89e7ae96,LOGAN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\logan\034a
035dfa85-32f0-40af-89a8-55e7064e44bf,GARVIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/garvin/035d/035dfa85-32f0-40af-89a8-55e7064e44bf.pdf
03624189-ff96-469b-bc21-b54621f8ff4e,KIOWA,OK,s3://enverus-courthouse-prod-chd-plants/ok/kiowa/0362/03624189-ff96-469b-bc21-b54621f8ff4e.pdf
03692187-2c86-494d-a14c-19e7ea626f02,BECKHAM,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\beckham\0369
037d522a-caf2-420a-9d4d-4080ead62f69,COAL,OK,s3://enverus-courthouse-prod-chd-plants/ok/coal/037d/037d522a-caf2-420a-9d4d-4080ead62f69.pdf
038d5684-2960-42e7-bdcb-e5e886e24770,MAJOR,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\major\038d
03a3188a-9b67-424e-98d7-b54424143b0d,COAL,OK,s3://enverus-courthouse-prod-chd-plants/ok/coal/03a3/03a3188a-9b67-424e-98d7-b54424143b0d.pdf
03a6d784-8159-4fa4-9038-727928f6f0e8,PITTSBURG,OK,s3://enverus-courthouse-prod-chd-plants/ok/pittsburg/03a6/03a6d784-8159-4fa4-9038-727928f6f0e8.pdf
03b50c09-118d-43bd-9952-510c25ed42ee,MAJOR,OK,s3://enverus-courthouse-prod-chd-plants/ok/major/03b5/03b50c09-118d-43bd-9952-510c25ed42ee.pdf
03b54f44-aecd-4c39-8920-f1726b7676e0,PITTSBURG,OK,s3://enverus-courthouse-prod-chd-plants/ok/pittsburg/03b5/03b54f44-aecd-4c39-8920-f1726b7676e0.pdf
03bee569-d696-49be-b3d6-d62d7f9871ec,KINGFISHER,OK,s3://enverus-courthouse-prod-chd-plants/ok/kingfisher/03be/03bee569-d696-49be-b3d6-d62d7f9871ec.pdf
03c879f9-35d7-453c-8f54-34168170bd93,LEFLORE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\leflore\03c8
03e0885f-a157-4d1c-b481-c9ff6e141d6d,LINCOLN,OK,s3://enverus-courthouse-prod-chd-plants/ok/lincoln/03e0/03e0885f-a157-4d1c-b481-c9ff6e141d6d.pdf
03f15102-0f16-497f-b346-d0fc6e9365e3,COMANCHE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\comanche\03f1
0401b48e-ab6c-469f-9db7-1c230c323e6f,COAL,OK,s3://enverus-courthouse-prod-chd-plants/ok/coal/0401/0401b48e-ab6c-469f-9db7-1c230c323e6f.pdf
0406b965-e15a-40b1-8546-2c3c8e41baf8,COAL,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\coal\0406
041a30ec-711f-4cc4-aa57-dc7dd789222b,LOVE,OK,s3://enverus-courthouse-prod-chd-plants/ok/love/041a/041a30ec-711f-4cc4-aa57-dc7dd789222b.pdf
04224315-5731-4793-9db3-178480028f45,OKMULGEE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\okmulgee\0422
042ff35c-ac1e-4d55-b6bc-63542ba28d85,LOGAN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\logan\042f
04401ce0-eb5f-4d1c-a440-72b6edbf7626,SEMINOLE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\seminole\0440
