recordID,countyName,stateAbbreviation,imageLocation
61a94ea0-dfe4-4ed1-9087-593b63a58732,EOG_Atascosa,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_atascosa/61a9/61a94ea0-dfe4-4ed1-9087-593b63a58732.pdf
63280876-de36-467d-b301-a0a6d171ada0,Crane,TX,s3://enverus-courthouse-prod-chd-plants/tx/crane/6328/63280876-de36-467d-b301-a0a6d171ada0.pdf
6878dac5-08ba-4c49-99fd-11870c58cc5c,EOG_Lea,NM,s3://enverus-courthouse-prod-chd-plants/nm/eog_lea/6878/6878dac5-08ba-4c49-99fd-11870c58cc5c.pdf
6b7e2ceb-4451-418f-ab2b-ac4760a89d70,EOG_LaSalle,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_lasalle/6b7e/6b7e2ceb-4451-418f-ab2b-ac4760a89d70.pdf
6c81d69e-3a9e-4c79-adc0-44a5053136f7,EOG_Karnes,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_karnes/6c81/6c81d69e-3a9e-4c79-adc0-44a5053136f7.pdf
6e5e572a-8f56-4355-ab8b-1fe083b85ef6,CHD_Lea,NM,s3://enverus-courthouse-prod-chd-plants/nm/chd_lea/6e5e/6e5e572a-8f56-4355-ab8b-1fe083b85ef6.pdf
788627b9-47e5-49f4-a858-aad2d7c3e6f4,CHD_Lea,NM,s3://enverus-courthouse-prod-chd-plants/nm/chd_lea/7886/788627b9-47e5-49f4-a858-aad2d7c3e6f4.pdf
87f60200-7390-4ab1-93c2-81fff2f3baa5,EOG_Cooke,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_cooke/87f6/87f60200-7390-4ab1-93c2-81fff2f3baa5.pdf
9e8463d3-d5d6-498e-85cd-8ff0b54ebdda,EOG_Atascosa,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_atascosa/9e84/9e8463d3-d5d6-498e-85cd-8ff0b54ebdda.pdf
a26f7e22-9845-4874-9459-d6a3871ce5d6,CHD_Lea,NM,s3://enverus-courthouse-prod-chd-plants/nm/chd_lea/a26f/a26f7e22-9845-4874-9459-d6a3871ce5d6.pdf
a56bb0b8-11e5-4543-9bce-afd88d544024,EOG_LaSalle,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_lasalle/a56b/a56bb0b8-11e5-4543-9bce-afd88d544024.pdf
B5F8F4FB-E051-410D-B611-2102DDCBC89D,TRAINING_Andrews,TX,s3://enverus-courthouse-prod-chd-plants/tx/training_andrews/B5F8/B5F8F4FB-E051-410D-B611-2102DDCBC89D.pdf
d0c73bec-d8c0-4858-9c35-4ab2808f0bdf,EOG_Karnes,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_karnes/d0c7/d0c73bec-d8c0-4858-9c35-4ab2808f0bdf.pdf
d5af1176-2cce-4d3a-8656-1aba0286a495,EOG_Cooke,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_cooke/d5af/d5af1176-2cce-4d3a-8656-1aba0286a495.pdf
d608670a-9285-4c68-aad1-822a19630806,Doddridge,WV,s3://enverus-courthouse-prod-chd-plants/wv/doddridge/d608/d608670a-9285-4c68-aad1-822a19630806.pdf
d61c1e25-ed6a-44b6-b28c-c77715e69fe7,EOG_Gonzales,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_gonzales/d61c/d61c1e25-ed6a-44b6-b28c-c77715e69fe7.pdf
dc0ae88e-dc03-4604-aa00-fafef26a7ba5,EOG_Atascosa,TX,s3://enverus-courthouse-prod-chd-plants/tx/eog_atascosa/dc0a/dc0ae88e-dc03-4604-aa00-fafef26a7ba5.pdf
E8E23853-2090-4B27-BE37-594C66B03C5B,TRAINING_Midland,TX,s3://enverus-courthouse-prod-chd-plants/tx/training_midland/E8E2/E8E23853-2090-4B27-BE37-594C66B03C5B.pdf
efb16525-de1c-4673-b8e0-601d6478aa06,EOG_Lea,NM,s3://enverus-courthouse-prod-chd-plants/nm/eog_lea/efb1/efb16525-de1c-4673-b8e0-601d6478aa06.pdf
f8294e82-7616-0343-ae19-52152ec6a348,Eddy,NM,s3://enverus-courthouse-prod-chd-plants/nm/eddy/f829/f8294e82-7616-0343-ae19-52152ec6a348.pdf
