recordID,sourceFilePath,storageFilePath,originalFileName,fileType,fileExtension,gathererID,receivedDate,bookTypeID,countyID,stateID,volume,page,outsourceID,outsourcedDate,stapled,stapleInspectorNumber,stapleQcDate,statusID,keyerNumber,reassignedTo,keyedDate,modifiedDate,inspectorNumber,qcDate,manualAccept,manualReject,qaReserved,holding,keyerComments,supervisorComments,pendingDate,exported,exportDate,RecordDate,effectiveDate,instrumentTypeID,recordNumber,instrumentDate,fileDate,remarks,MultipleLeasesForTract,AreaAmount,AreaNotAvailable,LandDescriptionNotAvailable,DepthsCoveredType,DepthsCoveredFrom,DepthsCoveredTo,Extension,ExtensionLength,ExtensionType,ExtensionBonus,ExtensionBLM,ExtensionState,TermLength,TermType,TermAvailable,RoyaltyAmount,DelayRental,RentalAmount,RentalBonus,DRVolumePage,DRRecordNumber,needsRedaction,ExportedToWeb2,ExportedToWeb2Date,ExportedToWeb,ExportedToWebDate,FAQDate,FAQAnsweredDate,FAQAnsweredBy,PoorImage,NoPriorReference,MIP,HandWritten,_CreatedDateTime,_CreatedBy,_ModifiedDateTime,_ModifiedBy,causeNumber,qcBatchID,auditBatchID,IsWebDoc,SiteId,Url,recordIsLease,recordIsCourthouse,recordIsAssignment,prevQCBID,ParcelNumber,InstrumentTypeFull,TotalPages,Consideration,InstrumentTypeFullId,CountyID,StateID,CountyName,priority,isPLSS,ExportToHalfile,HalfileExportPath,ExportToWeb,WebExportPathForImages,PriorityOutsource_0,PriorityOutsource_11,PriorityOutsource_12,CSWebCountyName,assignmentCounty,assignmentPriority,inReport,isCourthouse,isLeasing,Div1CountyID,isCHD,UseCOLE,diCourthouse2ImageExporter,s3key,package_id,recordID,_ModifiedDateTime,_CreatedDateTime,_modified_date_package_id,package_id,inputDataset,OCRErrorMessage,IIEErrorMessage,_OCRModifiedDateTime,_IIEModifiedDateTime,OCRs3Path,recordID,s3FilePath,pageCount,fileSizeBytes,_ModifiedDateTime,_ModifiedBy
a0c2d93c-3a28-4c4c-91df-035eb425936c,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\a0c2,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\A0C2,a0c2d93c-3a28-4c4c-91df-035eb425936c,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,0054,17,NULL,1,NULL,NULL,4,430,430,2020-12-17 23:53:47.540,2020-12-17 23:53:47.540,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,QCD,202002244,2016-03-04 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,NULL,-1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2025-03-19 19:00:09.810,cs_updates,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,SPECIAL QUITCLAIM DEED,1,NULL,97329,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aemfkpbog0089bt7g,a0c2d93c-3a28-4c4c-91df-035eb425936c,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aemfkpbog0089bt7g,bv9aemfkpbog0089bt7g,1,NULL,NULL,2026-07-16 20:47:40.880,2026-07-16 22:16:49.597,s3://di-diml-silver-prod/bv9aemfkpbog0089bt7g/d9c3aisogvn0009dcfk0/bv9aemfkpbog0089bt7g.tsv,NULL,NULL,NULL,NULL,NULL,NULL
104d424e-4b62-405b-bcb8-40f4e39a08a9,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\104d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\104D,104d424e-4b62-405b-bcb8-40f4e39a08a9,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,00028,00055,17,NULL,1,NULL,NULL,4,548,548,2020-12-20 18:06:02.080,2020-12-20 18:06:02.080,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,LVY,202002245,2020-10-22 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,WARRANT OF LIEN AND LEVY,2,$712.50,111481,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aemglmiag00atfac0,104d424e-4b62-405b-bcb8-40f4e39a08a9,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aemglmiag00atfac0,bv9aemglmiag00atfac0,1,NULL,NULL,2026-07-16 14:43:19.120,2026-07-17 01:53:06.353,s3://di-diml-silver-prod/bv9aemglmiag00atfac0/d9bv529kf4s000f8emsg/bv9aemglmiag00atfac0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
a18b90a6-7731-4e55-9063-c841724f01a6,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\a18b,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\A18B,a18b90a6-7731-4e55-9063-c841724f01a6,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,00028,00057,17,NULL,1,NULL,NULL,4,550,550,2020-12-18 00:09:11.373,2020-12-18 00:09:11.373,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,LVY,202002246,2020-10-22 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-18 02:00:18.370,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,WARRANTY LIEN AND LEVY,2,"$4,806.25",110069,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aemh9f4v000eml9h0,a18b90a6-7731-4e55-9063-c841724f01a6,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aemh9f4v000eml9h0,bv9aemh9f4v000eml9h0,1,NULL,NULL,2026-07-16 13:07:34.770,2026-07-16 20:10:25.123,s3://di-diml-silver-prod/bv9aemh9f4v000eml9h0/d9ca0c7r2ffg00e4g8gg/bv9aemh9f4v000eml9h0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
ca5b32a5-8b3d-476d-ab23-701191397553,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\ca5b,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\CA5B,ca5b32a5-8b3d-476d-ab23-701191397553,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,00028,0059,17,NULL,1,NULL,NULL,4,430,430,2020-12-20 18:05:00.370,2020-12-20 18:05:00.370,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,LVY,202002247,2020-10-22 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,LEVY,2,$1352.00,55891,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aemqhoh9g00d809kg,ca5b32a5-8b3d-476d-ab23-701191397553,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aemqhoh9g00d809kg,bv9aemqhoh9g00d809kg,1,NULL,NULL,2026-07-17 03:51:03.670,2026-07-17 04:42:52.150,s3://di-diml-silver-prod/bv9aemqhoh9g00d809kg/d9bv5lh9ha2000c85d60/bv9aemqhoh9g00d809kg.tsv,NULL,NULL,NULL,NULL,NULL,NULL
32f4dba9-0c8b-4569-bf8a-d4b3f4e84f39,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\32f4,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\32F4,32f4dba9-0c8b-4569-bf8a-d4b3f4e84f39,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,0061,17,NULL,1,NULL,NULL,4,578,578,2020-12-20 18:01:03.693,2020-12-20 18:01:03.693,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,LVY,202002248,2020-10-22 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,LEVY,2,$902.00,55891,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aen46g9b0009d4j1g,32f4dba9-0c8b-4569-bf8a-d4b3f4e84f39,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aen46g9b0009d4j1g,bv9aen46g9b0009d4j1g,1,NULL,NULL,2026-07-17 02:19:34.247,2026-07-17 03:30:57.623,s3://di-diml-silver-prod/bv9aen46g9b0009d4j1g/d9c3mdnak3500089b5j0/bv9aen46g9b0009d4j1g.tsv,NULL,NULL,NULL,NULL,NULL,NULL
1cf6a410-8866-434e-92b7-9cad7ef7d470,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\1cf6,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\1CF6,1cf6a410-8866-434e-92b7-9cad7ef7d470,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,00028,00063,17,NULL,1,NULL,NULL,4,475,475,2020-12-20 17:58:00.613,2020-12-20 17:58:00.613,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,MEM,202002249,2020-10-23 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,0.794,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,MEMORANDUM OF ASSIGNMENT AND ASSUMPTION OF PRIME LEASE,5,NULL,60574,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aenatfeb000a7jkp0,1cf6a410-8866-434e-92b7-9cad7ef7d470,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aenatfeb000a7jkp0,bv9aenatfeb000a7jkp0,1,NULL,NULL,2026-07-16 14:30:30.823,2026-07-16 19:46:00.963,s3://di-diml-silver-prod/bv9aenatfeb000a7jkp0/d9bv56r1f5dg00bfcjjg/bv9aenatfeb000a7jkp0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
f9852d43-b004-4363-b3ef-22a7dfc4397a,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\f985,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\F985,f9852d43-b004-4363-b3ef-22a7dfc4397a,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,0068,17,NULL,1,NULL,NULL,4,598,598,2020-12-20 18:08:32.167,2020-12-20 18:08:32.167,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,ROM,202002250,2020-10-28 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,RELEASE OF MORTGAGE,1,NULL,87666,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aenn1rnt000eu3ia0,f9852d43-b004-4363-b3ef-22a7dfc4397a,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aenn1rnt000eu3ia0,bv9aenn1rnt000eu3ia0,1,NULL,NULL,2026-07-17 00:38:21.630,2026-07-17 02:53:51.660,s3://di-diml-silver-prod/bv9aenn1rnt000eu3ia0/d9c7bkvr761000diuttg/bv9aenn1rnt000eu3ia0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
2f7a4c21-b8d3-4fce-82b7-a1f26ba4fb12,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\2f7a,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\2F7A,2f7a4c21-b8d3-4fce-82b7-a1f26ba4fb12,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,00028,0069,17,NULL,1,NULL,NULL,4,568,568,2020-12-18 00:15:17.917,2020-12-18 00:15:17.917,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-06 00:00:00.000,NULL,ROM,202002251,2020-10-28 00:00:00.000,2020-11-06 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-18 02:00:18.370,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,RELEASE OF MORTGAGE,1,NULL,87666,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9aenum1e8g00c8a1h0,2f7a4c21-b8d3-4fce-82b7-a1f26ba4fb12,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9aenum1e8g00c8a1h0,bv9aenum1e8g00c8a1h0,1,NULL,NULL,2026-07-16 20:58:33.470,2026-07-16 23:49:02.293,s3://di-diml-silver-prod/bv9aenum1e8g00c8a1h0/d9c9hd7r2ffg00e4aj70/bv9aenum1e8g00c8a1h0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
1d00ee22-5924-46a5-b8e7-ad26c190795b,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\1d00,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\1D00,1d00ee22-5924-46a5-b8e7-ad26c190795b,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,NULL,17,NULL,1,NULL,NULL,4,562,562,2020-12-20 17:55:49.350,2020-12-20 17:55:49.350,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-12 00:00:00.000,NULL,CER,202006018,2020-08-05 00:00:00.000,2020-11-12 00:00:00.000,AUTOMATED EXTRACTION,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,APPLICATION FOR MARRIAGE LISCENSE,1,NULL,15697,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9ah5mm1e8g00c8a1n0,1d00ee22-5924-46a5-b8e7-ad26c190795b,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9ah5mm1e8g00c8a1n0,bv9ah5mm1e8g00c8a1n0,1,NULL,NULL,2026-07-16 21:42:34.810,2026-07-16 23:03:55.987,s3://di-diml-silver-prod/bv9ah5mm1e8g00c8a1n0/d9c8degisvug00819rag/bv9ah5mm1e8g00c8a1n0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
d6eec17e-48fc-418b-8b5a-cd504d15f3a0,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\d6ee,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\D6EE,d6eec17e-48fc-418b-8b5a-cd504d15f3a0,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,NULL,17,NULL,1,NULL,NULL,4,550,550,2020-12-20 18:07:18.870,2020-12-20 18:07:18.870,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-13 00:00:00.000,NULL,LIC,202006034,2020-09-30 00:00:00.000,2020-11-13 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,APPLICATION FOR MARRIAGE LICENSE,1,NULL,17915,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9ah69djg6000fl21g0,d6eec17e-48fc-418b-8b5a-cd504d15f3a0,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9ah69djg6000fl21g0,bv9ah69djg6000fl21g0,1,NULL,NULL,2026-07-16 18:29:39.197,2026-07-16 22:51:56.077,s3://di-diml-silver-prod/bv9ah69djg6000fl21g0/d9c4mcbrgi8g00bictv0/bv9ah69djg6000fl21g0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
86afc4ae-ac3c-4b1c-892a-065d56554323,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\86af,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\86AF,86afc4ae-ac3c-4b1c-892a-065d56554323,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,NULL,17,NULL,1,NULL,NULL,4,550,550,2020-12-18 00:01:42.950,2020-12-18 00:01:42.950,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-10 00:00:00.000,NULL,LIC,202006035,2020-09-30 00:00:00.000,2020-11-10 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-18 02:00:18.370,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,APPLICATION FOR MARRIAGE LICENSE,1,NULL,17915,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9ah6kvrfq0009ngeqg,86afc4ae-ac3c-4b1c-892a-065d56554323,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9ah6kvrfq0009ngeqg,bv9ah6kvrfq0009ngeqg,1,NULL,NULL,2026-07-17 01:39:53.073,2026-07-17 02:48:34.403,s3://di-diml-silver-prod/bv9ah6kvrfq0009ngeqg/d9c4m2830skg00dacptg/bv9ah6kvrfq0009ngeqg.tsv,NULL,NULL,NULL,NULL,NULL,NULL
fd51e568-df5a-4fcf-b46d-00f7a179e351,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\fd51,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\FD51,fd51e568-df5a-4fcf-b46d-00f7a179e351,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,NULL,17,NULL,1,NULL,NULL,4,575,575,2020-12-20 18:10:16.100,2020-12-20 18:10:16.100,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-10 00:00:00.000,NULL,APP,202006042,2020-10-20 00:00:00.000,2020-11-10 00:00:00.000,AUTOMATED EXTRACTION,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,APPLICATION FOR MARRIAGE LICENSE,1,NULL,17915,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9ah72u0ob000c23ggg,fd51e568-df5a-4fcf-b46d-00f7a179e351,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9ah72u0ob000c23ggg,bv9ah72u0ob000c23ggg,1,NULL,NULL,2026-07-16 20:42:02.623,2026-07-17 02:48:34.403,s3://di-diml-silver-prod/bv9ah72u0ob000c23ggg/d9bv7l22oub000e3ogig/bv9ah72u0ob000c23ggg.tsv,NULL,NULL,NULL,NULL,NULL,NULL
890ee625-4445-4005-ba84-aee8aaab2f0f,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\890e,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\890E,890ee625-4445-4005-ba84-aee8aaab2f0f,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,NULL,NULL,17,NULL,1,NULL,NULL,4,582,582,2020-12-20 17:54:44.567,2020-12-20 17:54:44.567,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-10 00:00:00.000,NULL,PROB,202000090,2020-05-03 00:00:00.000,2020-11-10 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,CERTIFIED COPY OF PROBATE,10,NULL,28325,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9ah7kg0fi000b20ja0,890ee625-4445-4005-ba84-aee8aaab2f0f,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9ah7kg0fi000b20ja0,bv9ah7kg0fi000b20ja0,1,NULL,NULL,2026-07-17 03:08:27.380,2026-07-17 04:19:58.117,s3://di-diml-silver-prod/bv9ah7kg0fi000b20ja0/d9c7nhcogvn0009eh9h0/bv9ah7kg0fi000b20ja0.tsv,NULL,NULL,NULL,NULL,NULL,NULL
6c258491-20ee-437e-8603-52d46a19d44c,\\smb.dc2isilon.na.drillinginfo.com\county_scans_beta\cs_digital\nm\cibola\6c25,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\CIBOLA_IMAGES\6C25,6c258491-20ee-437e-8603-52d46a19d44c,.pdf,.pdf,12,2020-12-14 02:52:09.613,17,258,35,00028,0070,17,NULL,1,NULL,NULL,4,550,550,2020-12-20 17:50:38.307,2020-12-20 17:50:38.307,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2020-11-09 00:00:00.000,NULL,RESO,202002252,2020-08-27 00:00:00.000,2020-11-09 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,2020-12-14 02:52:19.520,cs_updates,2020-12-21 02:00:28.147,NA\di-mssql-engine,NULL,NULL,NULL,0,NULL,NULL,0,1,NULL,NULL,NULL,RESOLUTION,8,"$154,575.00",90721,258,35,Cibola,500,0,NULL,NULL,0,NULL,500,500,500,NULL,NULL,NULL,0,1,0,403,1,1,NULL,nm/cibola,bv9ah81e0j9g00e78v50,6c258491-20ee-437e-8603-52d46a19d44c,2023-10-31 04:37:23.080,2023-10-31 04:37:23.097,2023-10-31 04:37:23.080bv9ah81e0j9g00e78v50,bv9ah81e0j9g00e78v50,1,NULL,NULL,2026-07-16 19:23:19.620,2026-07-17 01:12:29.317,s3://di-diml-silver-prod/bv9ah81e0j9g00e78v50/d9c3csjte9l000faj3jg/bv9ah81e0j9g00e78v50.tsv,NULL,NULL,NULL,NULL,NULL,NULL
