package_id,orphaned_RecordID,live_record_count
b8ipau591s5g1nc6gn1g,11fb1d35-cc0c-4637-a6ed-32dce9ec8041,1
b8ipauc3clr01n22g68g,8f514ffc-ab5f-425b-93d0-7c2f4f428343,1
b8ipauk3clr01n22g6d0,b3747693-971d-46f6-b46e-863bf4e6c646,1
b8ipaus3clr01n22g6hg,2bc27d11-bf0d-4920-9508-9effdb10343e,1
b8ipav591s5g1nc6gnjg,b9855a46-1a39-47f5-b801-a11d5061f64d,1
b8ipavc3clr01n22g6v0,30ed2aee-8b64-4bd6-87a7-28a5c8be76a1,1
b8ipavd91s5g1nc6gnn0,77a2ed2f-cb4b-495c-8384-75b6af7b8392,1
b8ipavk3clr01n22g72g,108aac7e-372d-4003-822e-61d29aa1c26c,1
b8ipavs3clr01n22g780,567215aa-9075-40f8-b9e2-a14ef736afde,1
b8ipb043clr01n22g7c0,3f854cf5-da20-4b74-a1ed-ffd90d5460ba,1
b8ipb0c3clr01n22g7hg,11b426d9-5b4e-403a-b9eb-03a96e8227af,1
b8ipb0l91s5g1nc6gof0,60f9448d-ecb0-4119-a6fa-5e2f23d39354,1
b8ipb0s3clr01n22g7r0,e4a366c6-f441-4f67-baa2-6adc00658a4e,1
b8ipb143clr01n22g7tg,ed66ded7-ad60-4912-a081-9d8904695c9d,1
b8ipb1c3clr01n22g84g,f8595b39-7568-4477-89d6-e9fd1f901395,1
b8ipb1d91s5g1nc6gotg,5c2d32a6-c2c8-45cf-8965-c23e341a1f4a,1
b8ipb1l91s5g1nc6gp90,35a39398-eccf-4815-8614-f299108eb1a8,1
b8ipb1t91s5g1nc6gpe0,fb2983e1-a7b5-452b-899f-384971b32fb0,1
b8ipb2591s5g1nc6gphg,a673cf85-8432-47f3-af05-d1a7300eebe6,1
b8ipb2c3clr01n22g8m0,d093bd29-9a49-4917-ba1c-d0c5c742bc8c,1
b8ipb2l91s5g1nc6gps0,78861a6f-0aa0-4f33-9c25-b1e8fe745de1,1
b8ipb2t91s5g1nc6gq0g,014f8b68-e4d9-4551-97fc-a9dc973fd54b,1
b8ipb343clr01n22g940,e9e77036-f77a-4a00-a7cb-4f47f4c62be5,1
b8ipb3591s5g1nc6gq5g,c51cd345-3b43-4361-9095-e2497b495c6c,1
b8ipb3c3clr01n22g990,9cb08f69-f884-499a-873a-51d7a71e530a,1
b8ipb3l91s5g1nc6gqj0,3493a188-fd13-465b-aa7d-cbdbef7a47d5,1
b8ipb3t91s5g1nc6gqo0,6aaa074c-6117-46cb-acaa-f5e8def78268,1
b8ipb443clr01n22g9ng,b439572a-f7b4-4373-9003-bd94fc1301cf,1
b8ipb4d91s5g1nc6gr20,79237357-8704-4361-8ba4-2325fec5d128,1
b8ipb4l91s5g1nc6gr80,966b6e58-1e3f-467f-b856-ae67fabe36d5,1
b8ipb4t91s5g1nc6grb0,3a1f25cf-765c-4b24-956c-3af16c59cf01,1
b8ipb543clr01n22ga7g,f2ecd03e-3d08-4136-aadb-906965259600,1
b8ipb5c3clr01n22gabg,bd3a920f-261d-451a-b499-70991d3458a8,1
b8ipb5k3clr01n22gae0,27614c83-8fe3-428c-a456-5cd5fb1c6e99,1
b8ipb5s3clr01n22gak0,fcdada33-500d-4aff-b0b3-e318a720b6e0,1
b8ipb6591s5g1nc6gs3g,0daaadae-2107-41eb-87ca-e118a75b083d,1
b8ipb6c3clr01n22garg,494f1386-dbc2-4af7-a44c-c487445c35fa,1
