recordID,CountyID,CountyName,StateAbbreviation,recordNumber,fileDate,statusID,originalFileName,storageFilePath
7b465a88-00e7-4bf7-b2a9-e72c6150c938,184,Parker,TX,202216435,2022-04-29 00:00:00,17,7b465a88-00e7-4bf7-b2a9-e72c6150c938,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\7B46
7c279a48-a6cc-4910-9603-8a2b0530263e,184,Parker,TX,202212434,2022-03-31 00:00:00,17,7c279a48-a6cc-4910-9603-8a2b0530263e,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\7C27
7cd8f634-edce-487c-a23f-bc3b767a913d,184,Parker,TX,202205679,2022-02-14 00:00:00,17,7cd8f634-edce-487c-a23f-bc3b767a913d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\7CD8
7e81df06-f39f-4567-a20c-9ec31d98c4b5,184,Parker,TX,202216491,2022-04-29 00:00:00,17,7e81df06-f39f-4567-a20c-9ec31d98c4b5,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\7E81
7eae886d-14fd-4840-96f3-84962b77ee08,184,Parker,TX,202210106,2022-03-16 00:00:00,17,7eae886d-14fd-4840-96f3-84962b77ee08,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\7EAE
80e0350f-28cd-471b-bb28-496357582acc,184,Parker,TX,202207414,2022-02-28 00:00:00,17,80e0350f-28cd-471b-bb28-496357582acc,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\80E0
81b7c039-1238-4dd6-817d-050074ba2f73,184,Parker,TX,202206832,2022-02-23 00:00:00,17,81b7c039-1238-4dd6-817d-050074ba2f73,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\81B7
83a60b3d-d17b-4611-b4bd-86a78963a8d8,184,Parker,TX,202208000,2022-03-02 00:00:00,17,83a60b3d-d17b-4611-b4bd-86a78963a8d8,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\83A6
83abded8-16c5-4465-998f-17b0106ceedb,184,Parker,TX,202213137,2022-04-06 00:00:00,17,83abded8-16c5-4465-998f-17b0106ceedb,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\83AB
899ebbe6-5032-4698-8e83-f9b9a9df6ba2,184,Parker,TX,202216580,2022-04-29 00:00:00,17,899ebbe6-5032-4698-8e83-f9b9a9df6ba2,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\899E
