RecordID,in_CS_Digital,in_countyScansTitle,in_courthousedirecttitle,verdict
34a98ec1-7a8d-46df-957d-7b8827b149b5,NO,NO,NO,true_orphan
e2b01362-08cc-4a34-a8cf-16968d5eb774,NO,NO,NO,true_orphan
d79a2fa1-53d2-4cfd-a4bb-a8e291bdcec6,NO,NO,NO,true_orphan
d8f64393-d509-4e91-a029-85d199c717c5,NO,NO,NO,true_orphan
410f705a-baff-4c49-a622-0403be99d95d,NO,NO,NO,true_orphan
06c3d9b8-806e-4239-86cb-a52acbf45544,NO,NO,NO,true_orphan
7b251066-0ad0-4ef1-91c5-eb63c11ea40b,NO,NO,NO,true_orphan
c5873842-0c82-458d-8923-fc38a124cb4a,NO,NO,NO,true_orphan
4be3a442-39dd-433f-8de0-6d69251ab726,NO,NO,NO,true_orphan
afec204c-4047-4c89-9fb9-faaaac71e8ea,NO,NO,NO,true_orphan
457b1def-6657-4735-9561-db0c6b0012b0,NO,NO,NO,true_orphan
9b732d61-2b02-4938-a131-9f308cfafc8e,NO,NO,NO,true_orphan
4572200c-8894-4c54-ba4e-b99a59fbc9fe,NO,NO,NO,true_orphan
eb656c5f-29f8-4025-ad37-bdb8e80a653f,NO,NO,NO,true_orphan
a3f01c87-9377-466c-a872-673e64cd8bc1,NO,NO,NO,true_orphan
77ee0765-457b-4d7c-ba8f-9d7ae0d7fbd7,NO,NO,NO,true_orphan
ecd74aaa-c183-49a6-8947-1cc8761f9896,NO,NO,NO,true_orphan
ccce9dcf-f0d2-40bc-b953-6efeda9c04c2,NO,NO,NO,true_orphan
4ab5967e-035d-4569-aa6b-68e76291b61e,NO,NO,NO,true_orphan
f7d16cd7-33e7-4e92-9117-725bb4285182,NO,NO,NO,true_orphan
087d79ab-5206-4c10-9e95-5dbb252cc771,NO,NO,NO,true_orphan
ad2c50f2-051c-4e67-bf47-0eb3cd17799e,NO,NO,NO,true_orphan
fe93be64-f8a5-40c5-9669-f2bb522d8daf,NO,NO,NO,true_orphan
c24e066a-796a-415b-8fde-8a0bffb459d0,NO,NO,NO,true_orphan
ba5fcf70-a8fe-4aaa-93bf-f6f8c91f3ab0,NO,NO,NO,true_orphan
f567e6ea-91ab-47af-9985-09f978f33ebc,NO,NO,NO,true_orphan
12849387-3125-48c6-b68f-cbbf1d806061,NO,NO,NO,true_orphan
16feb976-840b-4845-87d6-206f49913932,NO,NO,NO,true_orphan
65b66aa4-a39c-40aa-950e-eeb787cc5e12,NO,NO,NO,true_orphan
b724810c-fc19-48b2-98a4-0b1633f1b4a4,NO,NO,NO,true_orphan
04558d64-0ef2-4b25-b8e0-68aaad072f64,NO,NO,NO,true_orphan
44e3c862-f902-4da0-bdda-1bfd8ecf73eb,NO,NO,NO,true_orphan
75c03f15-71a5-488b-a197-e2539409dfbc,NO,NO,NO,true_orphan
9e8c760f-06c5-43af-a6fa-1b0fe96d589d,NO,NO,NO,true_orphan
1a80c1f9-3699-4561-8256-1ba2d0d11145,NO,NO,NO,true_orphan
0014859d-8378-4f81-8b30-1ff0e4406c7c,NO,NO,NO,true_orphan
ce04effb-49c2-4878-8d9e-8f8298c328fd,NO,NO,NO,true_orphan
fb60d0ff-b123-4101-8bfe-ac7b0c85a5a7,NO,NO,NO,true_orphan
a57cd0df-00d5-4038-b27e-537bfb3b0618,NO,NO,NO,true_orphan
bb050db3-6c5f-475b-9c75-7e6b38498b59,NO,NO,NO,true_orphan
ff95a57a-e68b-452a-9ff5-d7b69a2911fa,NO,NO,NO,true_orphan
2aa079a8-706a-46b9-b516-62ad46225c39,NO,NO,NO,true_orphan
50d3ab62-4097-4d70-91d4-b25406913e11,NO,NO,NO,true_orphan
79a2a756-47d2-4204-a73d-ca267aa49a1b,NO,NO,NO,true_orphan
5b9a7494-4203-47b2-8523-4d4195730263,NO,NO,NO,true_orphan
d7489948-ab53-4d6d-9506-83fe3f4887cd,NO,NO,NO,true_orphan
8c8962d7-9a6d-449f-8c30-420dafa05a5b,NO,NO,NO,true_orphan
9aab53f8-532e-49f8-a202-40408d1d1178,NO,NO,NO,true_orphan
70103c78-0cb9-4d33-aaa5-d065b257f153,NO,NO,NO,true_orphan
b890d211-65ef-4b85-a1e2-34b095cad9db,NO,NO,NO,true_orphan
312ccd77-0bbc-4707-b491-de5bab679f61,NO,NO,NO,true_orphan
024e627f-ab0b-4177-8d34-f720ac64849e,NO,NO,NO,true_orphan
5070a58e-bd07-4b61-b8be-afb98d82ad99,NO,NO,NO,true_orphan
b15fd3cd-c6a1-45af-b441-84c25c33c9f7,NO,NO,NO,true_orphan
d75b9504-e2bd-47bf-ab15-f8f49735bf6b,NO,NO,NO,true_orphan
f1a721fa-28e0-4caf-a56b-299685ad4f9e,NO,NO,NO,true_orphan
a3db4691-3978-497f-922b-b55d999bd376,NO,NO,NO,true_orphan
a9346be2-1cc4-4b8d-9753-e2ec71b8da11,NO,NO,NO,true_orphan
89ffc89c-49f9-42fa-bbde-dd437b78c62d,NO,NO,NO,true_orphan
bb8b1d15-78bb-422e-8344-69bcf660bec6,NO,NO,NO,true_orphan
93039443-c607-4090-b17e-ee27fbea5b29,NO,NO,NO,true_orphan
7354d923-25b9-4034-8923-b6208d3094ca,NO,NO,NO,true_orphan
bfe99101-410a-47ea-ab22-5f3b1b0ab696,NO,NO,NO,true_orphan
0fb26b0c-f885-4337-8b42-a98b34da8200,NO,NO,NO,true_orphan
8505f0b3-7d0d-4bd1-91e4-33ef423056ba,NO,NO,NO,true_orphan
70032602-3859-4fe8-a194-75f84e770ddd,NO,NO,NO,true_orphan
c9759ea5-ee2a-4635-b9e2-b2d9e0f1e198,NO,NO,NO,true_orphan
6761bf5b-2d9c-4c42-96e3-b6841e086628,NO,NO,NO,true_orphan
110c4ac3-e9a8-4144-92d1-274437ea6b39,NO,NO,NO,true_orphan
1c6e35b8-f018-4a17-9d38-9a414853e5e5,NO,NO,NO,true_orphan
900c0c21-4e0a-4592-bf95-956657972500,NO,NO,NO,true_orphan
4e89916f-8322-4cbe-9aa2-a8fb21d198c0,NO,NO,NO,true_orphan
cf64807c-627b-44bb-a860-8f821d633c14,NO,NO,NO,true_orphan
e521361a-5ca6-433b-ab4b-d4ef8315e867,NO,NO,NO,true_orphan
b5a20c7c-773b-4138-80e7-06cdfc45fde7,NO,NO,NO,true_orphan
be2644f4-dcad-49f9-b952-5bb8d68fafb6,NO,NO,NO,true_orphan
b2c56baf-1a61-49ce-91cf-a7a8157d6fba,NO,NO,NO,true_orphan
5aa4eaac-d5c4-4274-b278-0a274757619d,NO,NO,NO,true_orphan
6dea3fde-e07b-486c-ae88-b6be401eaef8,NO,NO,NO,true_orphan
1704ee4b-2691-4c67-a95a-2bb75e9c72d1,NO,NO,NO,true_orphan
8e2ecef8-faf2-46f3-8c83-4dc46170e1fa,NO,NO,NO,true_orphan
e0ebccac-bc6e-4e4f-afc7-2f9f16c3946c,NO,NO,NO,true_orphan
932fb02e-dc7d-4840-b1ef-020cd503ac83,NO,NO,NO,true_orphan
40a89c49-02fa-4bee-aebc-f2d906a7a247,NO,NO,NO,true_orphan
15ca73b2-6029-4270-9e4d-6c2e0304ffa6,NO,NO,NO,true_orphan
8d778834-3a99-4a8f-9a71-3bdb6dff132b,NO,NO,NO,true_orphan
45348c75-0ca5-479a-93b4-6461f1bebc8b,NO,NO,NO,true_orphan
31b398f6-49fe-4078-afb2-08610cee137f,NO,NO,NO,true_orphan
d4d96c0e-4bdb-4e7b-ab01-91674f043285,NO,NO,NO,true_orphan
ef611863-7d5e-4a2b-a467-78d5e7aa415c,NO,NO,NO,true_orphan
5506e05e-9fc6-44ca-a4e6-b15c46e1871d,NO,NO,NO,true_orphan
9c6fa3da-634f-4449-aebe-495a8524e6b2,NO,NO,NO,true_orphan
be3fcef0-93b6-42cf-9500-da74cef9fd2b,NO,NO,NO,true_orphan
eef8cd43-ff07-4ce4-967e-a84083bf554b,NO,NO,NO,true_orphan
64eaf929-f0e2-4ca6-8f34-dc7a56c98e35,NO,NO,NO,true_orphan
787d4386-471a-46e6-a2ef-ea8236aff7f1,NO,NO,NO,true_orphan
959b8262-51b1-4dac-9a11-90ace0e1d51c,NO,NO,NO,true_orphan
e567bb92-cd04-402d-9fe0-d968e821598f,NO,NO,NO,true_orphan
c41d83e8-7b85-40e8-aba6-c2a8e4777b57,NO,NO,NO,true_orphan
32661dc2-4f3b-4b45-a143-979df248348a,NO,NO,NO,true_orphan
9d905c65-3a4a-406b-a2ce-30359c38ae67,NO,NO,NO,true_orphan
f129ecb0-8509-4b56-86f2-283286363ace,NO,NO,NO,true_orphan
90fba4cd-e23c-4470-b37b-dfb8996a08b3,NO,NO,NO,true_orphan
313c3729-88b8-4a5c-acc8-e783aa03e066,NO,NO,NO,true_orphan
bbe2d895-9999-4b6d-864b-4f4c0f0be343,NO,NO,NO,true_orphan
981c3c96-7001-4ae5-a446-974529eccbde,NO,NO,NO,true_orphan
d8909be4-b3ce-4016-9d76-b2dc9b1da7de,NO,NO,NO,true_orphan
5f529710-b42c-40a7-8dab-b94a3546f8ba,NO,NO,NO,true_orphan
3c632431-736e-4a20-bf4f-1c07ae87c286,NO,NO,NO,true_orphan
3998da7d-3eba-4a88-a8f5-fd338af79770,NO,NO,NO,true_orphan
18664216-8816-42f0-a6f6-445fc9948e6b,NO,NO,NO,true_orphan
cc68c275-2f3f-4dca-b13d-41e0dc33bf38,NO,NO,NO,true_orphan
9758a274-d8d5-43cc-9066-112598d28249,NO,NO,NO,true_orphan
8d45e729-81ee-441e-b263-689d05360acc,NO,NO,NO,true_orphan
c209299e-d043-4cb5-b594-e677434dd921,NO,NO,NO,true_orphan
1c62f76c-5521-4a6e-835b-221b2b3522ee,NO,NO,NO,true_orphan
abbadcda-b5e5-4ba7-afa9-f26755b67ddb,NO,NO,NO,true_orphan
de9ec591-f222-41c8-950b-bc3ae439a5bd,NO,NO,NO,true_orphan
c2311c08-1c0b-4fde-95e8-12c11a39c5aa,NO,NO,NO,true_orphan
2e506bc9-64f7-411b-86e8-1e07d62fffe3,NO,NO,NO,true_orphan
01989a5d-594c-40bd-93eb-d8d356d077d7,NO,NO,NO,true_orphan
53e1f8da-e525-4b17-832e-16c8e79ebf83,NO,NO,NO,true_orphan
67fc6d86-d2c7-4275-97f4-c92db13e163c,NO,NO,NO,true_orphan
7bcdd505-0a73-4628-8681-356689b40be2,NO,NO,NO,true_orphan
f39c44a3-5200-465c-9de6-ee10e6822000,NO,NO,NO,true_orphan
3961ba7a-1a68-4cff-bd39-8366b042403e,NO,NO,NO,true_orphan
92634e40-0a33-4d3f-8ecf-b24788eacc45,NO,NO,NO,true_orphan
27401f49-d12d-4fd8-8960-29f770d4254b,NO,NO,NO,true_orphan
072c4194-591f-4946-a4b7-daf8923eb65b,NO,NO,NO,true_orphan
c09738c8-b45f-4c83-8a5c-54addc1fb893,NO,NO,NO,true_orphan
2c1478cf-32c5-48b6-be72-529b26778993,NO,NO,NO,true_orphan
012cb461-3142-41e6-adc3-7678f9209496,NO,NO,NO,true_orphan
efd9c4ab-7c52-47a6-9c93-42e496020b47,NO,NO,NO,true_orphan
7b3a8d37-9dbf-4855-8162-520a09a7a19e,NO,NO,NO,true_orphan
c9ffc9c4-dfec-4dce-8137-26dc2e590a25,NO,NO,NO,true_orphan
2ef4fd8f-0682-455a-8ed8-6a56193f9555,NO,NO,NO,true_orphan
204c8848-1f33-4b5f-8d60-4d1110cf12d4,NO,NO,NO,true_orphan
3317660c-6d74-4ef2-a08c-58c9a41f55b0,NO,NO,NO,true_orphan
924497ec-58fd-4b8f-aa77-39fbdfe8e41c,NO,NO,NO,true_orphan
6f8b5c87-04b5-484e-bf04-ed29d7a31663,NO,NO,NO,true_orphan
815754a3-ccdd-4167-b500-031857790ea4,NO,NO,NO,true_orphan
e2f3840f-f888-475f-9419-920070539673,NO,NO,NO,true_orphan
baf82dfe-6cad-47f6-ad7d-dab5d80987da,NO,NO,NO,true_orphan
c0c8a5e8-db93-41ca-a900-f6b88b6aaf59,NO,NO,NO,true_orphan
0241c2b7-bdbb-44dc-8e20-5694b6fd82c3,NO,NO,NO,true_orphan
e298f1e1-c3cf-4647-b746-48a1bdec2532,NO,NO,NO,true_orphan
4f0205bf-1ce7-4ad8-a1c7-8e212777acfd,NO,NO,NO,true_orphan
6a517443-764d-469d-865d-e4c0fa32a5ea,NO,NO,NO,true_orphan
3fa19ff5-eb67-4e05-b92d-7b9cc84ba176,NO,NO,NO,true_orphan
ef853434-c331-4c5e-8d87-0e3da717ac28,NO,NO,NO,true_orphan
fd6151f1-169c-493f-a479-b956a92357ba,NO,NO,NO,true_orphan
fb79c893-7ab5-4a2a-9e41-fcf3bf18fe2f,NO,NO,NO,true_orphan
f6da3c79-c82f-40fa-875c-02d92c6f9b8a,NO,NO,NO,true_orphan
3e65c6af-59d4-46bc-9a9d-6138f6c61e82,NO,NO,NO,true_orphan
32335c80-830f-4dcc-a25c-ae8f0cb76f92,NO,NO,NO,true_orphan
31a35b65-d657-4319-8133-0cb9f566b63e,NO,NO,NO,true_orphan
1bd52994-dc07-476a-9ea6-15168ec6bc3b,NO,NO,NO,true_orphan
ccd502fc-8472-4d50-9f50-7fb31b1ed803,NO,NO,NO,true_orphan
705050f5-d7ab-4453-b11a-6f3e9ffee869,NO,NO,NO,true_orphan
768f1933-1662-443e-b1fd-c588f08e1531,NO,NO,NO,true_orphan
03592154-00ae-4bef-8bb4-35af39745507,NO,NO,NO,true_orphan
1d25629a-26b1-43e2-8115-d7548ca67052,NO,NO,NO,true_orphan
7efb1121-077b-4fd2-8e67-b23e41fae275,NO,NO,NO,true_orphan
e3b265b8-83f7-45a6-985f-92f4b4c5c6e0,NO,NO,NO,true_orphan
eb4f7acb-afc2-4829-86b3-dd87d6832cdb,NO,NO,NO,true_orphan
14710a41-bc72-4d9b-956c-9ad8ce63eb72,NO,NO,NO,true_orphan
b2ed96c0-f95f-46ec-8a3e-77d00271c764,NO,NO,NO,true_orphan
88427935-4102-412c-b1fa-7905d7aec123,NO,NO,NO,true_orphan
145a854a-a72a-47de-b304-9ab4ee490060,NO,NO,NO,true_orphan
f3f41b6f-cde6-461a-9cf3-ccac8a69c9d6,NO,NO,NO,true_orphan
678fd2e7-fc43-4b0f-b1a5-56f6962f9a2e,NO,NO,NO,true_orphan
f885370d-e11a-4cc3-939c-90f930f26cb4,NO,NO,NO,true_orphan
03e3ebf7-5f44-4017-a66f-e588e3fe8998,NO,NO,NO,true_orphan
bab43174-cec6-48fe-bac2-1d86e257cd5e,NO,NO,NO,true_orphan
1002a130-d399-445e-9bda-9781ab87dec5,NO,NO,NO,true_orphan
3c1c55c0-e97d-49b5-8d8a-a69e42dcfd74,NO,NO,NO,true_orphan
97137a5d-5361-4866-99de-de1cf15bb6aa,NO,NO,NO,true_orphan
09e86cf5-54d5-46df-b0bb-f8f397264c60,NO,NO,NO,true_orphan
602fa969-a0e1-43f0-85fa-87b5132aada2,NO,NO,NO,true_orphan
e70bfc2f-5e45-4ec4-aee3-ca40a01a043c,NO,NO,NO,true_orphan
ad631aed-3399-417b-9b07-b25fba2e0a7e,NO,NO,NO,true_orphan
d9ee5f1c-32e7-4eb4-bc84-1c62222ea925,NO,NO,NO,true_orphan
d9009195-3278-4a58-857e-2475f7ebd0f0,NO,NO,NO,true_orphan
1cc3425a-d79e-4678-a3a1-0ae51a35f5f9,NO,NO,NO,true_orphan
1e37c9e1-6ca2-47f5-8fcd-c98ee7b2cd67,NO,NO,NO,true_orphan
cb8599a0-5878-4a6c-afa3-62cdfcc720c2,NO,NO,NO,true_orphan
cd83ad08-363d-4754-8272-d3368def7b5a,NO,NO,NO,true_orphan
d54f977a-7719-478c-b354-f4cada104cc7,NO,NO,NO,true_orphan
d21fcfc0-f256-48c6-bd63-35937505418d,NO,NO,NO,true_orphan
daee3c61-eded-4868-bda5-ac2d013be371,NO,NO,NO,true_orphan
ca0e130e-ca3c-43f0-9d65-400d0f849e22,NO,NO,NO,true_orphan
431bb067-c060-4a43-95ac-628fd0a165a4,NO,NO,NO,true_orphan
4465456f-c911-4fc1-a957-99cd3485eeab,NO,NO,NO,true_orphan
4a1a15fd-dea2-43f1-b68f-c598c0bd4b63,NO,NO,NO,true_orphan
f2172a5f-a282-4c11-af46-dcb01dbd9ceb,NO,NO,NO,true_orphan
53fbedf9-cc06-4a3f-b0a5-7d5e851596cc,NO,NO,NO,true_orphan
b4704785-9860-4290-9109-d879fb6863b4,NO,NO,NO,true_orphan
4e997e2a-bea4-4bef-bc6e-ebfe22860d26,NO,NO,NO,true_orphan
09bb4781-d46e-4535-8107-4a51de4c69ca,NO,NO,NO,true_orphan
737b6a3e-a779-4a65-83d7-c6df90114537,NO,NO,NO,true_orphan
c2963d7d-fc73-4cdb-9a85-6e8c9e89bfe7,NO,NO,NO,true_orphan
f6757e6f-22b3-4843-9a64-20f57e383081,NO,NO,NO,true_orphan
19993c2c-66b4-4df3-9a6e-29fc3990cf66,NO,NO,NO,true_orphan
6dcaf902-9ba7-4659-a0dc-19391a5a7ade,NO,NO,NO,true_orphan
bdd6b858-32ee-4b80-8e2d-e5d495731673,NO,NO,NO,true_orphan
77c2ffc0-5511-4760-a891-67905817244b,NO,NO,NO,true_orphan
f91770df-6b0b-469a-8c2f-ebdfe2205e4d,NO,NO,NO,true_orphan
816f041a-b84b-40ed-a88f-0fc222019fcd,NO,NO,NO,true_orphan
1f6de81a-921f-4cf2-8954-04d547f04a08,NO,NO,NO,true_orphan
4dbd19a8-3d7b-4114-94ce-79deab7cd6cd,NO,NO,NO,true_orphan
65cb11a9-0cac-49a8-a3f4-16a0563aa78c,NO,NO,NO,true_orphan
801962ba-83bf-44c0-b37d-d99cafb83bac,NO,NO,NO,true_orphan
98c5ad8e-b7d7-4f5a-9de6-c8a458989920,NO,NO,NO,true_orphan
af13a778-b354-48af-8a9e-55ad0be95790,NO,NO,NO,true_orphan
49b51f91-78fc-4fdb-bc86-35b3c6f50406,NO,NO,NO,true_orphan
f04ae1c9-0fb0-4648-8893-b91940995f15,NO,NO,NO,true_orphan
6e49b3ca-d5e0-4501-af80-fc1f0a004461,NO,NO,NO,true_orphan
9c42aa9f-5ef1-41fd-997b-cff0548090a8,NO,NO,NO,true_orphan
2f01dc99-ea78-4f4e-ab07-b032aa0b072e,NO,NO,NO,true_orphan
b2021c17-b967-47b8-8eb9-406779d33e83,NO,NO,NO,true_orphan
6ebf90f9-1d64-424b-bd1a-9cb886785387,NO,NO,NO,true_orphan
71e30538-2088-46d3-8beb-6bf95c83cca1,NO,NO,NO,true_orphan
94c96e4d-42a0-4888-8f7a-78e2655e9db5,NO,NO,NO,true_orphan
5141d352-2fa1-4690-a3d7-24e8cd0d722a,NO,NO,NO,true_orphan
466b5b21-e787-4a2c-89a4-96c83f3eab75,NO,NO,NO,true_orphan
7c78074f-3e19-4629-9be7-d56a51ed6df0,NO,NO,NO,true_orphan
778b91f1-238d-4143-a6eb-4104fda80742,NO,NO,NO,true_orphan
91bb16a9-2dc6-465d-a19a-9ec5c78afcf8,NO,NO,NO,true_orphan
9d94fb4f-44d2-46a4-96c2-2b89f6ea431d,NO,NO,NO,true_orphan
a2b82e54-a2cc-4f4f-aee3-e986d6aa3ad7,NO,NO,NO,true_orphan
371a22ec-d3c1-46d6-a08d-d2bf54dfcf2e,NO,NO,NO,true_orphan
5d2917ed-5787-4422-9e6e-cfa3cf42e73a,NO,NO,NO,true_orphan
4379b148-0f11-4742-a6f9-03b42bb6f147,NO,NO,NO,true_orphan
09b7e421-b225-4f31-b976-179d34c226f8,NO,NO,NO,true_orphan
81987b12-aa93-434e-ad55-372d249d6e24,NO,NO,NO,true_orphan
16028cb6-cd04-42fa-9be6-2017e6e7aed2,NO,NO,NO,true_orphan
95892a36-99c1-4618-97c5-0b02ac6408b4,NO,NO,NO,true_orphan
f08c9d8f-184f-4765-bfd3-06db61f5d54f,NO,NO,NO,true_orphan
ca468f34-f666-4cd4-8614-c4282196c171,NO,NO,NO,true_orphan
53287a1a-4405-4215-8d19-25896d6956d3,NO,NO,NO,true_orphan
bcf4dd8e-5180-43dd-88c7-106e2ff39056,NO,NO,NO,true_orphan
2b090612-1e18-450c-8c73-b39b1888b6a2,NO,NO,NO,true_orphan
bb065467-3a97-4933-9fc3-ccc80b2888bb,NO,NO,NO,true_orphan
d2027009-7fff-4f60-a0c0-8cc282a13c76,NO,NO,NO,true_orphan
37145a3a-464d-4dfc-aa9f-d5c73597587e,NO,NO,NO,true_orphan
7d9a83a5-df40-48bd-8f54-d348f11de621,NO,NO,NO,true_orphan
5e7db851-5730-4b17-b0d1-fe54c3c836ff,NO,NO,NO,true_orphan
0fceb787-dceb-46e9-8380-ffa2745d20eb,NO,NO,NO,true_orphan
36d5c47d-6cc6-4f93-af0a-54a5c381e145,NO,NO,NO,true_orphan
836b5056-106d-4a00-843e-74b5baa4ba56,NO,NO,NO,true_orphan
550307d1-f925-4208-9c3d-18c3206760bd,NO,NO,NO,true_orphan
5cee23a7-9295-49b3-87cc-b81e9c203723,NO,NO,NO,true_orphan
08cdc253-7bbe-4e0e-a7ca-7f9a52d1ffc9,NO,NO,NO,true_orphan
3799d906-3064-4a2b-925a-56f1fa99579b,NO,NO,NO,true_orphan
22a69089-ba81-4e5c-9356-f6d8dcc26185,NO,NO,NO,true_orphan
b38b16b9-0c27-4af0-af10-99892d447659,NO,NO,NO,true_orphan
a94cd705-e6ad-41de-b47e-e06eaa1023fb,NO,NO,NO,true_orphan
247816b2-63c3-4231-8d3d-7bfe4fb59af5,NO,NO,NO,true_orphan
94289d47-1a0a-4f54-935d-5cb59b133272,NO,NO,NO,true_orphan
1eb7d551-0c8e-448f-84af-9ce6f61fec3a,NO,NO,NO,true_orphan
3e305262-6fb9-4eb0-a0e5-ab2a3425c964,NO,NO,NO,true_orphan
f3dd3977-f2fb-48d3-bee3-5e83ce344d85,NO,NO,NO,true_orphan
1b18cbc3-a0ea-4c97-900f-6842024340ae,NO,NO,NO,true_orphan
245ad1cb-86f5-4148-bdc9-6714e14245fb,NO,NO,NO,true_orphan
d4c35cb6-1c25-4ee4-af1e-7477876794a6,NO,NO,NO,true_orphan
6f18ab28-278b-4fe8-81c6-10e207a6103b,NO,NO,NO,true_orphan
87149b9b-c535-488f-b0df-91deebdc4c25,NO,NO,NO,true_orphan
ccd23e15-c1a7-4845-bf70-d3910fac646b,NO,NO,NO,true_orphan
bc2c160e-7a25-4906-bc69-eb4c7ba611cf,NO,NO,NO,true_orphan
8627ec39-34c2-486e-a9e0-1b928e511eb9,NO,NO,NO,true_orphan
3b1d9f5d-cda3-4ecb-98d7-4547860044d7,NO,NO,NO,true_orphan
c90e7ae0-ff61-460d-adaa-316729b20891,NO,NO,NO,true_orphan
0c8e7741-7ea7-4c72-91b4-b3b723e7dbd8,NO,NO,NO,true_orphan
56ad028f-0961-4870-9079-8231e904ff86,NO,NO,NO,true_orphan
7153b45d-27fe-49c8-b578-cdb99145bf90,NO,NO,NO,true_orphan
9ae109ac-ef4d-42e1-b96b-916d3666bddd,NO,NO,NO,true_orphan
3b3a03d8-bc4d-44fa-b9fa-c3fe5f54e212,NO,NO,NO,true_orphan
8a75d4ad-20a7-46ff-b4af-56c21dcef8c5,NO,NO,NO,true_orphan
58b602a1-258b-4d18-8eb4-84b8e86fdf10,NO,NO,NO,true_orphan
49643f7e-68a1-4d66-844b-77062822bf93,NO,NO,NO,true_orphan
84076b2c-1c4b-4a60-aadd-2fe07b98ca08,NO,NO,NO,true_orphan
f266591d-cd90-4774-9c88-736298afcf08,NO,NO,NO,true_orphan
aae8a2e1-6de4-4dd1-ab67-80655f36414f,NO,NO,NO,true_orphan
24c46ff0-86c8-4066-9a76-964d36259288,NO,NO,NO,true_orphan
84e3f517-f335-4aec-8c8e-e4a0b6a45763,NO,NO,NO,true_orphan
f779d308-b437-4057-9865-badf557b36dc,NO,NO,NO,true_orphan
547c7622-6521-4eb8-b222-e90e1683343e,NO,NO,NO,true_orphan
7a9c6ec6-4762-49c1-9306-ef51e9fe1021,NO,NO,NO,true_orphan
5e782d00-fcc5-4eff-b886-bdd103480255,NO,NO,NO,true_orphan
fb831b63-97a0-4edd-adf8-144e092cbd05,NO,NO,NO,true_orphan
535d7c52-d4c3-4aab-b8a7-a8379acc72a9,NO,NO,NO,true_orphan
0932b112-7d65-4e0f-8d0d-c1a1d7fb84dd,NO,NO,NO,true_orphan
1eabe6ce-7d66-47d8-a82a-323a14d3fef6,NO,NO,NO,true_orphan
27f3abfb-3299-4319-8f77-7873b8c3adef,NO,NO,NO,true_orphan
855456ec-4826-4526-a85f-bac5c8e7402d,NO,NO,NO,true_orphan
18cac6bb-e2da-4630-9e37-02ae59bb090d,NO,NO,NO,true_orphan
cee26c5d-00f7-4943-84d5-f72a0d5324aa,NO,NO,NO,true_orphan
645b3b48-548e-4e94-b120-09594a9a2415,NO,NO,NO,true_orphan
26f37f26-7f6e-4f6a-bfd5-6637276648ad,NO,NO,NO,true_orphan
66649aa5-6a76-4033-8539-1811d93acdc7,NO,NO,NO,true_orphan
a36174b2-c08f-41ed-89f1-7490c2a043b8,NO,NO,NO,true_orphan
6b83ef2c-c4a7-4e12-a7b6-31c9040a5b6f,NO,NO,NO,true_orphan
f0ebb1f2-3a5b-4aac-b5e5-fade886a4357,NO,NO,NO,true_orphan
f7cadcc4-b8da-4925-9db6-04cf89361bb7,NO,NO,NO,true_orphan
ca6d5a55-ab5d-4adf-ab98-85405de9fab2,NO,NO,NO,true_orphan
a877d71e-4d53-4819-910d-0938c5ed1872,NO,NO,NO,true_orphan
6e3dd335-c171-4657-b06b-f8e7f84bc007,NO,NO,NO,true_orphan
9c1408c3-c318-43d2-b662-ff0e0b2ea605,NO,NO,NO,true_orphan
c99d9049-44ad-418e-acb5-f4c06e3c78f9,NO,NO,NO,true_orphan
b515ca43-f1a4-4d28-ba44-82f724eb52f4,NO,NO,NO,true_orphan
c88cff0c-d9c5-47fd-b38c-25890e2f7924,NO,NO,NO,true_orphan
33545de9-6848-4c48-bfec-b6527dea629e,NO,NO,NO,true_orphan
b378b2ba-69be-4ca7-8c34-acdbad9d7091,NO,NO,NO,true_orphan
74533270-62cb-4c6e-923c-ab24e827d014,NO,NO,NO,true_orphan
c2293319-f92d-488d-ae32-bdeda5e9eebf,NO,NO,NO,true_orphan
f56d6aa7-fa23-445e-9d29-e27a9fe5342f,NO,NO,NO,true_orphan
70484324-0ee6-490a-8551-43749a609756,NO,NO,NO,true_orphan
f118d292-d10f-4b45-88c5-b2f6d2466310,NO,NO,NO,true_orphan
487a6172-d722-4a58-8345-2b2b31d32258,NO,NO,NO,true_orphan
181042c1-7da6-4e86-8146-80b2ae5c5f49,NO,NO,NO,true_orphan
67452143-9628-4387-bd83-6e6cfd37a716,NO,NO,NO,true_orphan
0ba1d78f-990e-4e38-980e-a853be2ed825,NO,NO,NO,true_orphan
ef9e7f93-52f2-4d96-8971-c4903c280b5e,NO,NO,NO,true_orphan
a7018ede-5613-4d0b-b49d-1dafe56d1568,NO,NO,NO,true_orphan
08989164-25fd-4a2b-af1e-d30dd1cd9e82,NO,NO,NO,true_orphan
72576703-5d61-4821-a676-008d39654b6d,NO,NO,NO,true_orphan
d74ac0b5-2fc3-4adc-adf6-2cace9497ac2,NO,NO,NO,true_orphan
496703bd-e9b3-4881-b6db-483d4cd02a9d,NO,NO,NO,true_orphan
900057e3-9d07-44c1-aa74-8738f1e04a6b,NO,NO,NO,true_orphan
11d3afc4-85d9-4a70-978a-8b7c2ed00e4e,NO,NO,NO,true_orphan
c53ceadd-6ba2-47aa-ba35-86f78b0050bc,NO,NO,NO,true_orphan
8f28d29e-c9df-4e1f-8673-7fc37247c301,NO,NO,NO,true_orphan
