RecordID,package_id_1,package_id_2,pkg_count,recordCounty,recordState,recordOriginalFileName,pdf_identity_1,pdf_identity_2,pdf_size_1,pdf_size_2,pdf_etag_1,pdf_etag_2,pkg1_has_ocr,pkg1_has_iie,pkg2_has_ocr,pkg2_has_iie,verdict,keep_package_id,error
0025cdb7-a823-4c90-b204-7ce39b308d98,c4e9c0rvdq3000evt920,c4e9iftnv8a0008hc2ag,2,RUSK2,TX,00185943,s3://di-diml-platinum-prod/c4e9c0rvdq3000evt920/c4e9c0sfjb0000cm05d0/4398793.pdf,s3://di-diml-platinum-prod/c4e9iftnv8a0008hc2ag/c4e9ifulljag008akov0/4398793.pdf,63128,63128,21bf0a342468f7cf3c73b1d738d21b21,21bf0a342468f7cf3c73b1d738d21b21,True,True,True,True,same_pdf,,
0034b296-09d7-4bc9-b71a-38f4ad2a8538,c4e9c0vf3f9g0080rtk0,c4e9ifsfjb0000cm077g,2,RUSK2,TX,00186350,s3://di-diml-platinum-prod/c4e9c0vf3f9g0080rtk0/c4e9c0okqp4g00aan2ag/4398646.pdf,s3://di-diml-platinum-prod/c4e9ifsfjb0000cm077g/c4e9iftksi2g00c0uph0/4398646.pdf,62364,62364,2ec19130d4de734a928d98becde6471b,2ec19130d4de734a928d98becde6471b,True,True,True,True,same_pdf,,
00598b7e-38b8-4482-805f-2433f17cf740,cf8c7ndt0el000fgen60,cf8c7nhpr5lg00cggbrg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/cf8c7ndt0el000fgen60/cf8c7nflle40009am1c0/4895096.pdf,s3://di-diml-platinum-prod/cf8c7nhpr5lg00cggbrg/cf8c7ng0oqo000bbt73g/4895096.pdf,121060,121060,bd741b9517a8d2cfce30991c170b9eb4,bd741b9517a8d2cfce30991c170b9eb4,True,True,True,True,same_pdf,,
00786f2f-2e86-4bc6-b88a-106ccadd2f74,cofkjgqase3000bmjn00,cofkjgs10vk00088mf20,2,MADISON,TX,00074031,s3://di-diml-platinum-prod/cofkjgqase3000bmjn00/cofkjgtorq7g008nr3qg/00786f2f-2e86-4bc6-b88a-106ccadd2f74.pdf,s3://di-diml-platinum-prod/cofkjgs10vk00088mf20/cofkjgp9galg00d3af3g/00786f2f-2e86-4bc6-b88a-106ccadd2f74.pdf,68578,68578,a62ceac171b84699c716bb06951667a3,a62ceac171b84699c716bb06951667a3,True,True,True,True,same_pdf,,
007b6c8c-7dc2-4414-bb25-482902715663,c4e9c0qlpbg0009nur3g,c4e9ifso26gg008qp8m0,2,RUSK2,TX,00182205,s3://di-diml-platinum-prod/c4e9c0qlpbg0009nur3g/c4e9c17deto00089sa30/4254009.pdf,s3://di-diml-platinum-prod/c4e9ifso26gg008qp8m0/c4e9ig7l13i0009r7gjg/4254009.pdf,68804,68804,985d16b86b7c747211b7f01463cc24a9,985d16b86b7c747211b7f01463cc24a9,True,True,True,True,same_pdf,,
0084223a-0931-470c-a97d-5835c923f99a,coabqrhg8bvg00b41ggg,coabqrk10vk00087j9fg,2,HOUSTON,TX,1205263,s3://di-diml-platinum-prod/coabqrhg8bvg00b41ggg/coabqrjn5d9000e13qpg/0084223a-0931-470c-a97d-5835c923f99a.pdf,s3://di-diml-platinum-prod/coabqrk10vk00087j9fg/coabqrg1277000eg8n4g/0084223a-0931-470c-a97d-5835c923f99a.pdf,135755,135755,cd3a833afd37f15778bfb40b58a1f0e8,cd3a833afd37f15778bfb40b58a1f0e8,True,True,True,True,same_pdf,,
00b60865-6b08-4250-b315-03b5452e116d,cogupgpqkol000aas8l0,cogupguudun000eiiou0,2,MADISON,TX,00075700,s3://di-diml-platinum-prod/cogupgpqkol000aas8l0/cogupgtorq7g008o20pg/00b60865-6b08-4250-b315-03b5452e116d.pdf,s3://di-diml-platinum-prod/cogupguudun000eiiou0/cogupgt7tiqg00aq3ojg/00b60865-6b08-4250-b315-03b5452e116d.pdf,56915,56915,6b67cb0dd0eb12a650655fb49fb4e5c4,6b67cb0dd0eb12a650655fb49fb4e5c4,True,True,True,True,same_pdf,,
00c6dafe-3349-4931-b657-402f215ea14a,c4e9c0su12qg0096pi1g,c4e9im211o1g008c00ig,2,RUSK2,TX,00189734,s3://di-diml-platinum-prod/c4e9c0su12qg0096pi1g/c4e9c17tarsg00au3ma0/4419439.pdf,s3://di-diml-platinum-prod/c4e9im211o1g008c00ig/c4e9im3jknf000amnecg/4419439.pdf,515869,515869,5150685309697498561320847e803e8c,5150685309697498561320847e803e8c,True,True,True,True,same_pdf,,
00d4ca2f-5ac5-4d67-bb1c-4030c2368308,cngl6687ov20008cb6qg,cngl669tk7jg009q90kg,2,UPTON,TX,00159441,s3://di-diml-platinum-prod/cngl6687ov20008cb6qg/cngl6698t1lg00a2vak0/00d4ca2f-5ac5-4d67-bb1c-4030c2368308.pdf,s3://di-diml-platinum-prod/cngl669tk7jg009q90kg/cngl669gkbk0009daeq0/00d4ca2f-5ac5-4d67-bb1c-4030c2368308.pdf,167048,167048,96c682e7388fc2dd3db05faf20372831,96c682e7388fc2dd3db05faf20372831,True,True,True,True,same_pdf,,
00da4cdb-2e7d-49ae-8f62-b7cb3abaf9fb,c4e9c1622pr000dqldig,c4e9ilqc0ku000ap47vg,2,RUSK2,TX,00184071,s3://di-diml-platinum-prod/c4e9c1622pr000dqldig/c4e9c14o26gg008qp6lg/4400696.pdf,s3://di-diml-platinum-prod/c4e9ilqc0ku000ap47vg/c4e9ilogdkfg00cken9g/4400696.pdf,396172,396172,3ca0b82f64aa7b7572d94954c0afd4f7,3ca0b82f64aa7b7572d94954c0afd4f7,True,True,True,True,same_pdf,,
00e02768-fac5-4468-afba-3ebaa1550643,c4e9cgftarsg00au3mdg,c4e9ig2lpbg0009nut00,2,RUSK2,TX,00185473,s3://di-diml-platinum-prod/c4e9cgftarsg00au3mdg/c4e9cgb0tnc000c84t8g/4323820.pdf,s3://di-diml-platinum-prod/c4e9ig2lpbg0009nut00/c4e9ig7tarsg00au3oa0/4323820.pdf,100120,100120,afa1d1f8b4fda1edc34ae3a4ef160951,afa1d1f8b4fda1edc34ae3a4ef160951,True,True,True,True,same_pdf,,
00e4a8a1-7d17-49a3-bd2e-44f5c538c0bd,coabrkpmiud0009upa70,coabrkuudun000eha2qg,2,MADISON,TX,00076141,s3://di-diml-platinum-prod/coabrkpmiud0009upa70/coabrktorq7g008ml5t0/00e4a8a1-7d17-49a3-bd2e-44f5c538c0bd.pdf,s3://di-diml-platinum-prod/coabrkuudun000eha2qg/coabrkq8kqpg00arlh80/00e4a8a1-7d17-49a3-bd2e-44f5c538c0bd.pdf,41258,41258,196b57dd726a3b4ea250272e5d219485,196b57dd726a3b4ea250272e5d219485,True,True,True,True,same_pdf,,
00e4c60f-b93a-45ac-a775-3d1594ba7a24,c4e9c1211o1g008bvun0,c4e9ilelljag008akp1g,2,RUSK2,TX,00188491,s3://di-diml-platinum-prod/c4e9c1211o1g008bvun0/c4e9c13vdq3000evt92g/4400712.pdf,s3://di-diml-platinum-prod/c4e9ilelljag008akp1g/c4e9ilfdeto00089sc0g/4400712.pdf,312230,312230,7231b68be717ee6ebe05428a154b737d,7231b68be717ee6ebe05428a154b737d,True,True,True,True,same_pdf,,
00fad5d7-05f8-46d2-8c99-1e85730d82fe,c4e9cgalpbg0009nur60,c4e9ifsfjb0000cm0780,2,RUSK2,TX,00190529,s3://di-diml-platinum-prod/c4e9cgalpbg0009nur60/c4e9cg96lb7g00ceiq7g/4420708.pdf,s3://di-diml-platinum-prod/c4e9ifsfjb0000cm0780/c4e9ig2c0ku000ap47t0/4420708.pdf,360812,360812,c0cfba8f21717a10e93cba8b974e9362,c0cfba8f21717a10e93cba8b974e9362,True,True,True,True,same_pdf,,
01101b64-3f7a-4465-8eeb-4dbbde203c27,cofkjh3nofvg00bgg2s0,cofkjh45646000ckkp50,2,MADISON,TX,00073749,s3://di-diml-platinum-prod/cofkjh3nofvg00bgg2s0/cofkjh1gkbk0009j9mqg/01101b64-3f7a-4465-8eeb-4dbbde203c27.pdf,s3://di-diml-platinum-prod/cofkjh45646000ckkp50/cofkjh6udun000eicoj0/01101b64-3f7a-4465-8eeb-4dbbde203c27.pdf,73770,73770,67c058b01c26711ec01268f33c32ad9c,67c058b01c26711ec01268f33c32ad9c,True,True,True,True,same_pdf,,
0113ca32-1bdc-4eaa-b7e5-8843c4ba6c38,c4e9c0s7bhug00afcptg,c4e9ifqc0ku000ap47sg,2,RUSK2,TX,00190969,s3://di-diml-platinum-prod/c4e9c0s7bhug00afcptg/c4e9c0so26gg008qp6l0/4444604.pdf,s3://di-diml-platinum-prod/c4e9ifqc0ku000ap47sg/c4e9ifvf3f9g0080rvl0/4444604.pdf,126827,126827,e9987df7b7f39621a9e3e65c34f59adc,e9987df7b7f39621a9e3e65c34f59adc,True,True,True,True,same_pdf,,
011e974a-8ac8-4c5e-ba21-8578f930dfaf,cngl668vhjtg00d6lc3g,cngl66lralig008m3lsg,2,UPTON,TX,00152554,s3://di-diml-platinum-prod/cngl668vhjtg00d6lc3g/cngl66bvem1g00ed6030/011e974a-8ac8-4c5e-ba21-8578f930dfaf.pdf,s3://di-diml-platinum-prod/cngl66lralig008m3lsg/cngl66i8kqpg00amug1g/011e974a-8ac8-4c5e-ba21-8578f930dfaf.pdf,994791,994791,1219e97b831f21de0270400804a75b8a,1219e97b831f21de0270400804a75b8a,True,True,True,True,same_pdf,,
0126a6d1-c0c5-4857-a9c4-e925deb06327,c4e9c14fjb0000cm05dg,c4e9ifvl13i0009r7gj0,2,RUSK2,TX,00189442,s3://di-diml-platinum-prod/c4e9c14fjb0000cm05dg/c4e9c12c0ku000ap4630/4418511.pdf,s3://di-diml-platinum-prod/c4e9ifvl13i0009r7gj0/c4e9ifsu12qg0096pjug/4418511.pdf,300443,300443,8a29cb3f4f3f59b81852310021ace8c7,8a29cb3f4f3f59b81852310021ace8c7,True,True,True,True,same_pdf,,
012ad154-287f-476d-a014-baf74df9a986,cofkjhaase3000bmjn0g,cofkjhdorq7g008nr3rg,2,MADISON,TX,00073466,s3://di-diml-platinum-prod/cofkjhaase3000bmjn0g/cofkjh9qkol000aam1b0/012ad154-287f-476d-a014-baf74df9a986.pdf,s3://di-diml-platinum-prod/cofkjhdorq7g008nr3rg/cofkjh9gkbk0009j9mr0/012ad154-287f-476d-a014-baf74df9a986.pdf,131158,131158,099e0692cdfba0985d6ac23a3c5cd0d2,099e0692cdfba0985d6ac23a3c5cd0d2,True,True,True,True,same_pdf,,
0136fc36-8c0c-4d3e-97a3-91c87f500271,cofkjhc5646000ckkp5g,cofkjhdqk3gg00chk160,2,MADISON,TX,00074481,s3://di-diml-platinum-prod/cofkjhc5646000ckkp5g/cofkjha8kqpg00asqd8g/0136fc36-8c0c-4d3e-97a3-91c87f500271.pdf,s3://di-diml-platinum-prod/cofkjhdqk3gg00chk160/cofkjhei5iag009vrgq0/0136fc36-8c0c-4d3e-97a3-91c87f500271.pdf,128951,128951,9149066fed8013920b93cdefec56d6bc,9149066fed8013920b93cdefec56d6bc,True,True,True,True,same_pdf,,
01386cc0-183c-4b41-991e-95fb547054a7,c4e9c1elljag008akn2g,c4e9ig12rh1g009f4fng,2,RUSK2,TX,00180424,s3://di-diml-platinum-prod/c4e9c1elljag008akn2g/c4e9c196lb7g00ceiq50/4227700.pdf,s3://di-diml-platinum-prod/c4e9ig12rh1g009f4fng/c4e9ig4mi4og00d2bpvg/4227700.pdf,169381,169381,c026a51ef96cbc9c88f1dc3e36716d96,c026a51ef96cbc9c88f1dc3e36716d96,True,True,True,True,same_pdf,,
01607224-d613-11ea-969a-00505681224b,c4dtmf4bq3o000abnu80,c4dtmtgkqp4g00aagd10,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf4bq3o000abnu80/c4dtmf7orvtg00d03ip0/4706693.pdf,s3://di-diml-platinum-prod/c4dtmtgkqp4g00aagd10/c4dtmtnl13i0009r01gg/4706693.pdf,3876793,3876793,817cc54ecdd97c199a2b761a01492129,817cc54ecdd97c199a2b761a01492129,True,True,True,True,same_pdf,,
01697348-d613-11ea-b93c-00505681224b,c4dtmf7deto00089lhh0,c4dtmtntarsg00atsqj0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf7deto00089lhh0/c4dtmf2c0ku000aostgg/4706678.pdf,s3://di-diml-platinum-prod/c4dtmtntarsg00atsqj0/c4dtmtilpbg0009nnsb0/4706678.pdf,2635174,2635174,f81fc816800ced4705f76b0795637d3b,f81fc816800ced4705f76b0795637d3b,True,True,True,True,same_pdf,,
016de054-d613-11ea-aed6-00505681224b,c4dtmf4mi4og00d253f0,c4dtmtm22pr000dqeqsg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf4mi4og00d253f0/c4dtmf30tnc000c7tvc0/4706711.pdf,s3://di-diml-platinum-prod/c4dtmtm22pr000dqeqsg/c4dtmtku12qg0096ifgg/4706711.pdf,2411978,2411978,f68150a15ee57477c4c7136fb5672bfd,f68150a15ee57477c4c7136fb5672bfd,True,True,True,True,same_pdf,,
0171d826-d613-11ea-ba19-00505681224b,c4dtmf0kqp4g00aagc70,c4dtmtjvdq3000evljj0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf0kqp4g00aagc70/c4dtmf72551g00d1at6g/4706721.pdf,s3://di-diml-platinum-prod/c4dtmtjvdq3000evljj0/c4dtmtnl13i0009r01g0/4706721.pdf,2406141,2406141,424b0d661bb7e4f7a6f99c88b836895c,424b0d661bb7e4f7a6f99c88b836895c,True,True,True,True,same_pdf,,
0175cffa-d613-11ea-af0b-00505681224b,c4dtmf211o1g008bpbn0,c4dtmth6lb7g00cebrog,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf211o1g008bpbn0/c4dtmf3vdq3000evlio0/4706715.pdf,s3://di-diml-platinum-prod/c4dtmth6lb7g00cebrog/c4dtmtn2551g00d1atq0/4706715.pdf,2410569,2410569,80905f0123325a9de27e142da507eecc,80905f0123325a9de27e142da507eecc,True,True,True,True,same_pdf,,
01942ef8-d613-11ea-882c-00505681224b,c4dtmf2lpbg0009nnrlg,c4dtmtjvdq3000evljig,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf2lpbg0009nnrlg/c4dtmf622pr000dqeq4g/4706773.pdf,s3://di-diml-platinum-prod/c4dtmtjvdq3000evljig/c4dtmtjjknf000amgjcg/4706773.pdf,2531048,2531048,5a119548f15c03cebe1e44ee64ad950c,5a119548f15c03cebe1e44ee64ad950c,True,True,True,True,same_pdf,,
019954d2-7b44-4026-adad-ad6077a65da9,c4e9c15nv8a0008hc0ag,c4e9ig6lljag008akovg,2,RUSK2,TX,00182212,s3://di-diml-platinum-prod/c4e9c15nv8a0008hc0ag/c4e9c14u12qg0096pi2g/4254010.pdf,s3://di-diml-platinum-prod/c4e9ig6lljag008akovg/c4e9ig16lb7g00ceirrg/4254010.pdf,377843,377843,cd00847b7792770cc0d2cd8d30a7263c,cd00847b7792770cc0d2cd8d30a7263c,True,True,True,True,same_pdf,,
019ba96c-d613-11ea-857e-00505681224b,c4dtmf12rh1g009eto50,c4dtmtku12qg0096iffg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf12rh1g009eto50/c4dtmf47bhug00af64t0/4706737.pdf,s3://di-diml-platinum-prod/c4dtmtku12qg0096iffg/c4dtmtm22pr000dqeqt0/4706737.pdf,2716290,2716290,894d89b370d3fd7281f1b9a966e493da,894d89b370d3fd7281f1b9a966e493da,True,True,True,True,same_pdf,,
01ad501c-3c00-4ae4-9c59-43fde6484b82,c4e9c13vdq3000evt930,c4e9ig72551g00d1hhvg,2,RUSK2,TX,00189232,s3://di-diml-platinum-prod/c4e9c13vdq3000evt930/c4e9c14o26gg008qp6m0/4400821.pdf,s3://di-diml-platinum-prod/c4e9ig72551g00d1hhvg/c4e9ig7orvtg00d0aff0/4400821.pdf,121408,121408,f54b47b872d535b8a81a226ea8a16991,f54b47b872d535b8a81a226ea8a16991,True,True,True,True,same_pdf,,
01b1735e-c3e5-4dcc-8bd3-f8ec661f71c4,c4e9c14u12qg0096pi20,c4e9ig47bhug00afcrog,2,RUSK2,TX,00187264,s3://di-diml-platinum-prod/c4e9c14u12qg0096pi20/c4e9c17f3f9g0080rtkg/4399180.pdf,s3://di-diml-platinum-prod/c4e9ig47bhug00afcrog/c4e9ig1lms9g00deph2g/4399180.pdf,80630,80630,3b379b9144dd8e67cc2f6b2a0b53d39f,3b379b9144dd8e67cc2f6b2a0b53d39f,True,True,True,True,same_pdf,,
01b1ca9e-d613-11ea-bb9c-00505681224b,c4dtmf61ja2g00cc8jf0,c4dtmtic0ku000aosua0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf61ja2g00cc8jf0/c4dtmf7deto00089lhhg/4706738.pdf,s3://di-diml-platinum-prod/c4dtmtic0ku000aosua0/c4dtmtjjknf000amgjdg/4706738.pdf,2356841,2356841,0b96e93707908f1b1248967c535ec20f,0b96e93707908f1b1248967c535ec20f,True,True,True,True,same_pdf,,
01b61094-d613-11ea-aace-00505681224b,c4dtmf622pr000dqeq50,c4dtmtjjknf000amgjd0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf622pr000dqeq50/c4dtmf4o26gg008qhkq0/4706815.pdf,s3://di-diml-platinum-prod/c4dtmtjjknf000amgjd0/c4dtmtgqui1g00dclp7g/4706815.pdf,2462470,2462470,61e9ec87dcdae7b78fbabf3241cfd13b,61e9ec87dcdae7b78fbabf3241cfd13b,True,True,True,True,same_pdf,,
01bbdd42-d613-11ea-ac61-00505681224b,c4dtmf5ksi2g00c0nie0,c4dtmtn2551g00d1atpg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmf5ksi2g00c0nie0/c4dtmf6lljag008adne0/4706682.pdf,s3://di-diml-platinum-prod/c4dtmtn2551g00d1atpg/c4dtmtgkqp4g00aagd1g/4706682.pdf,2491650,2491650,10799efa93f9541ae259ffb95f81dd85,10799efa93f9541ae259ffb95f81dd85,True,True,True,True,same_pdf,,
01d11408-d613-11ea-81f4-00505681224b,c4dtmfdksi2g00c0nieg,c4dtmtsfjb0000clooag,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfdksi2g00c0nieg/c4dtmf8kqp4g00aagc7g/4706731.pdf,s3://di-diml-platinum-prod/c4dtmtsfjb0000clooag/c4dtmtqc0ku000aosuag/4706731.pdf,3696961,3696961,392fd885c66ac4e5fa20a4943790cc8d,392fd885c66ac4e5fa20a4943790cc8d,True,True,True,True,same_pdf,,
01d4e4ca-d613-11ea-beb8-00505681224b,c4dtmfff3f9g0080kqsg,c4dtmtrjknf000amgje0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfff3f9g0080kqsg/c4dtmf92rh1g009eto5g/4706764.pdf,s3://di-diml-platinum-prod/c4dtmtrjknf000amgje0/c4dtmts7bhug00af65ig/4706764.pdf,2540343,2540343,374ac486d71b8ac32b815404a284e0ad,374ac486d71b8ac32b815404a284e0ad,True,True,True,True,same_pdf,,
01d84054-d613-11ea-9dde-00505681224b,c4dtmfcmi4og00d253fg,c4dtmtu22pr000dqeqtg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfcmi4og00d253fg/c4dtmf96lb7g00cebr4g/4706734.pdf,s3://di-diml-platinum-prod/c4dtmtu22pr000dqeqtg/c4dtmttksi2g00c0nj50/4706734.pdf,2522606,2522606,8acb300d4d7318aaf3700133c7391efd,8acb300d4d7318aaf3700133c7391efd,True,True,True,True,same_pdf,,
01dd2298-d613-11ea-b629-00505681224b,c4dtmfftarsg00atspt0,c4dtmtogdkfg00ck7ua0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfftarsg00atspt0/c4dtmfcbq3o000abnu90/4706660.pdf,s3://di-diml-platinum-prod/c4dtmtogdkfg00ck7ua0/c4dtmtulljag008ado5g/4706660.pdf,2479247,2479247,b2f97b16395230a31374671c06b7ca99,b2f97b16395230a31374671c06b7ca99,True,True,True,True,same_pdf,,
01e5edf6-68f9-4f0e-9a8d-00323c6ba6cc,cee020agr9bg0093cg90,cee020m7fmtg00fvqrhg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/cee020agr9bg0093cg90/cee020fs0e4g00dtmmt0/4883730.pdf,s3://di-diml-platinum-prod/cee020m7fmtg00fvqrhg/cee020lt0el000fdv5ug/4883730.pdf,894384,894384,54a37513658826c60a3ae86bacb4be33,54a37513658826c60a3ae86bacb4be33,True,True,True,True,same_pdf,,
01e628af-9739-4f8a-a7d3-800c67cebfd6,c4e9c1alpbg0009nur40,c4e9ig7deto00089sbu0,2,RUSK2,TX,00182215,s3://di-diml-platinum-prod/c4e9c1alpbg0009nur40/c4e9c1b0tnc000c84t60/4254011.pdf,s3://di-diml-platinum-prod/c4e9ig7deto00089sbu0/c4e9ig3vdq3000evtb4g/4254011.pdf,355877,355877,5b709c4f52540c677e4b223ac06dcad4,5b709c4f52540c677e4b223ac06dcad4,True,True,True,True,same_pdf,,
01e9e622-c299-11eb-8ecc-00505681224b,c4dtmfkfjb0000clonl0,c4dtmtp6lb7g00cebrp0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfkfjb0000clonl0/c4dtmfgkqp4g00aagc80/4752437.pdf,s3://di-diml-platinum-prod/c4dtmtp6lb7g00cebrp0/c4dtmtso26gg008qhlhg/4752437.pdf,738989,738989,73a8f11682bb11cc28a30d6ebabeb51a,73a8f11682bb11cc28a30d6ebabeb51a,True,True,True,True,same_pdf,,
01ef161e-c299-11eb-9da2-00505681224b,c4dtmfhlms9g00deime0,c4dtmtr0tnc000c7u020,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfhlms9g00deime0/c4dtmfkfjb0000clonlg/4752889.pdf,s3://di-diml-platinum-prod/c4dtmtr0tnc000c7u020/c4dtmtq11o1g008bpcgg/4752889.pdf,930609,930609,630727e04a76592fe519cd18a491b1c7,630727e04a76592fe519cd18a491b1c7,True,True,True,True,same_pdf,,
01f28e10-afd1-4473-b94a-1f9b6e5935fe,cee020e3mlvg0091ospg,cee020kt3gj000ci6jqg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/cee020e3mlvg0091ospg/cee020flle4000982sj0/4883816.pdf,s3://di-diml-platinum-prod/cee020kt3gj000ci6jqg/cee020iac3n000ekr5kg/4883816.pdf,61449,61449,17ce06789eaa8373e08d8355ccbb618d,17ce06789eaa8373e08d8355ccbb618d,True,True,True,True,same_pdf,,
01f6c666-d613-11ea-ab6b-00505681224b,c4dtmfkvfoog00drs4j0,c4dtmtvdeto00089li40,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfkvfoog00drs4j0/c4dtmfgqui1g00dcloi0/4706698.pdf,s3://di-diml-platinum-prod/c4dtmtvdeto00089li40/c4dtmtulljag008ado60/4706698.pdf,2483610,2483610,2ca69ad7580b083791b8dfc349f73063,2ca69ad7580b083791b8dfc349f73063,True,True,True,True,same_pdf,,
0218f07b-6c92-4d08-a5fe-6d21eb08f9a0,c4e9c17f3f9g0080rtl0,c4e9ig61ja2g00ccf7m0,2,RUSK2,TX,00181082,s3://di-diml-platinum-prod/c4e9c17f3f9g0080rtl0/c4e9c1ftarsg00au3mag/4227733.pdf,s3://di-diml-platinum-prod/c4e9ig61ja2g00ccf7m0/c4e9ig4o26gg008qp8mg/4227733.pdf,108117,108117,38a199c3c47c2413c3a07251a497af8f,38a199c3c47c2413c3a07251a497af8f,True,True,True,True,same_pdf,,
021a00d3-7ff1-4243-bae7-ee8b2b7ef6e4,c4e9cgdksi2g00c0unjg,c4e9ilcu12qg0096pjvg,2,RUSK2,TX,00185898,s3://di-diml-platinum-prod/c4e9cgdksi2g00c0unjg/c4e9cgelljag008akn60/4398764.pdf,s3://di-diml-platinum-prod/c4e9ilcu12qg0096pjvg/c4e9il96lb7g00ceirug/4398764.pdf,55833,55833,6349f18d66e4ec7eac3ae2be8a619666,6349f18d66e4ec7eac3ae2be8a619666,True,True,True,True,same_pdf,,
022b05c8-f834-45b2-a8cd-d8d9a4e78145,c4e9cgcu12qg0096pi50,c4e9igdksi2g00c0uphg,2,RUSK2,TX,00187476,s3://di-diml-platinum-prod/c4e9cgcu12qg0096pi50/c4e9cgelljag008akn5g/4398993.pdf,s3://di-diml-platinum-prod/c4e9igdksi2g00c0uphg/c4e9igalpbg0009nut10/4398993.pdf,69098,69098,7e8d665b5fa994c1f682ad43a94e0055,7e8d665b5fa994c1f682ad43a94e0055,True,True,True,True,same_pdf,,
022c4b06-c357-4ebf-8417-a459083f4a20,c4e9cgcu12qg0096pi5g,c4e9igff3f9g0080rvlg,2,RUSK2,TX,00189557,s3://di-diml-platinum-prod/c4e9cgcu12qg0096pi5g/c4e9cgalpbg0009nur5g/4419429.pdf,s3://di-diml-platinum-prod/c4e9igff3f9g0080rvlg/c4e9ig96lb7g00ceirs0/4419429.pdf,375349,375349,68022e81ae1990baea8596afaf55625a,68022e81ae1990baea8596afaf55625a,True,True,True,True,same_pdf,,
022db8f2-0b1a-4bb9-a54b-ee2c7b353e80,c4e9cgftarsg00au3me0,c4e9igrjknf000amnebg,2,RUSK2,TX,00188689,s3://di-diml-platinum-prod/c4e9cgftarsg00au3me0/c4e9cgfdeto00089sa70/4400758.pdf,s3://di-diml-platinum-prod/c4e9igrjknf000amnebg/c4e9igp2rh1g009f4fog/4400758.pdf,408661,408661,d1e383620b35c757cc75a12536ee7f8d,d1e383620b35c757cc75a12536ee7f8d,True,True,True,True,same_pdf,,
022e05da-d613-11ea-945e-00505681224b,c4dtmfgkqp4g00aagc8g,c4dtmtsfjb0000cloob0,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfgkqp4g00aagc8g/c4dtmfic0ku000aosth0/4706688.pdf,s3://di-diml-platinum-prod/c4dtmtsfjb0000cloob0/c4dtmu0kqp4g00aagd2g/4706688.pdf,2292156,2292156,a3351adf2e657c46961d316f8fc82497,a3351adf2e657c46961d316f8fc82497,True,True,True,True,same_pdf,,
023b740a-d613-11ea-86c3-00505681224b,c4dtmfm1ja2g00cc8jfg,c4dtmu30tnc000c7u02g,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfm1ja2g00cc8jfg/c4dtmfi11o1g008bpbng/4706677.pdf,s3://di-diml-platinum-prod/c4dtmu30tnc000c7u02g/c4dtmu5nv8a0008h4r0g/4706677.pdf,6482328,6482328,260a874500b459f59cff434f436991fa,260a874500b459f59cff434f436991fa,True,True,True,True,same_pdf,,
0242c768-d613-11ea-b941-00505681224b,c4dtmfku12qg0096ierg,c4dtmu3jknf000amgjeg,2,NULL,NULL,NULL,s3://di-diml-platinum-prod/c4dtmfku12qg0096ierg/c4dtmfkvfoog00drs4jg/4706699.pdf,s3://di-diml-platinum-prod/c4dtmu3jknf000amgjeg/c4dtmu4bq3o000abnus0/4706699.pdf,1235083,1318571,4a558ca0bab542b7f338037205ac26bd,8c701d01279cbcbd480397113f0709a7,True,True,True,True,different_pdf,,
02456971-f3ea-4eff-982d-38d0e578fb0a,cofkjhg1277000eheufg,cofkjhh8t1lg00a94450,2,MADISON,TX,00082997,s3://di-diml-platinum-prod/cofkjhg1277000eheufg/cofkjhjai11g00d6safg/02456971-f3ea-4eff-982d-38d0e578fb0a.pdf,s3://di-diml-platinum-prod/cofkjhh8t1lg00a94450/cofkjhnlrmbg00b7jv20/02456971-f3ea-4eff-982d-38d0e578fb0a.pdf,82651,82651,e1c965eb2b0760a369a546749490a65f,e1c965eb2b0760a369a546749490a65f,True,True,True,True,same_pdf,,
